😀	fytyrë, fytyrë e zgërdheshur, zgërdheshje, zgërdhihem
👨🏾‍🎨	artist, artist: nuancë lëkure gjysmë e errët, burrë, nuancë lëkure gjysmë e errët, paletë, piktor
👨🏿‍🎨	artist, artist: nuancë lëkure e errët, burrë, nuancë lëkure e errët, paletë, piktor
👩‍🎨	artiste, grua, paletë, piktore
👩🏻‍🎨	artiste, artiste: nuancë lëkure e çelët, grua, nuancë lëkure e çelët, paletë, piktore
👩🏼‍🎨	artiste, artiste: nuancë lëkure gjysmë e çelët, grua, nuancë lëkure gjysmë e çelët, paletë, piktore
👩🏽‍🎨	artiste, artiste: nuancë lëkure zeshkane, grua, nuancë lëkure zeshkane, paletë, piktore
👩🏾‍🎨	artiste, artiste: nuancë lëkure gjysmë e errët, grua, nuancë lëkure gjysmë e errët, paletë, piktore
👩🏿‍🎨	artiste, artiste: nuancë lëkure e errët, grua, nuancë lëkure e errët, paletë, piktore
👨‍✈	aeroplan, burrë, pilot
👨🏻‍✈	aeroplan, burrë, nuancë lëkure e çelët, pilot, pilot: nuancë lëkure e çelët
👨🏼‍✈	aeroplan, burrë, nuancë lëkure gjysmë e çelët, pilot, pilot: nuancë lëkure gjysmë e çelët
👨🏽‍✈	aeroplan, burrë, nuancë lëkure zeshkane, pilot, pilot: nuancë lëkure zeshkane
👨🏾‍✈	aeroplan, burrë, nuancë lëkure gjysmë e errët, pilot, pilot: nuancë lëkure gjysmë e errët
👨🏿‍✈	aeroplan, burrë, nuancë lëkure e errët, pilot, pilot: nuancë lëkure e errët
👩‍✈	aeroplan, grua, pilote
👩🏻‍✈	aeroplan, grua, nuancë lëkure e çelët, pilote, pilote: nuancë lëkure e çelët
👩🏼‍✈	aeroplan, grua, nuancë lëkure gjysmë e çelët, pilote, pilote: nuancë lëkure gjysmë e çelët
👩🏽‍✈	aeroplan, grua, nuancë lëkure zeshkane, pilote, pilote: nuancë lëkure zeshkane
👩🏾‍✈	aeroplan, grua, nuancë lëkure gjysmë e errët, pilote, pilote: nuancë lëkure gjysmë e errët
👩🏿‍✈	aeroplan, grua, nuancë lëkure e errët, pilote, pilote: nuancë lëkure e errët
👨‍🚀	astronaut, burrë, hapësirë, raketë
👨🏻‍🚀	astronaut, astronaut: nuancë lëkure e çelët, burrë, hapësirë, nuancë lëkure e çelët, raketë
👨🏼‍🚀	astronaut, astronaut: nuancë lëkure gjysmë e çelët, burrë, hapësirë, nuancë lëkure gjysmë e çelët, raketë
👨🏽‍🚀	astronaut, astronaut: nuancë lëkure zeshkane, burrë, hapësirë, nuancë lëkure zeshkane, raketë
👨🏾‍🚀	astronaut, astronaut: nuancë lëkure gjysmë e errët, burrë, hapësirë, nuancë lëkure gjysmë e errët, raketë
👨🏿‍🚀	astronaut, astronaut: nuancë lëkure e errët, burrë, hapësirë, nuancë lëkure e errët, raketë
👩‍🚀	astronaute, grua, hapësirë, raketë
👩🏻‍🚀	astronaute, astronaute: nuancë lëkure e çelët, grua, hapësirë, nuancë lëkure e çelët, raketë
👩🏼‍🚀	astronaute, astronaute: nuancë lëkure gjysmë e çelët, grua, hapësirë, nuancë lëkure gjysmë e çelët, raketë
👩🏽‍🚀	astronaute, astronaute: nuancë lëkure zeshkane, grua, hapësirë, nuancë lëkure zeshkane, raketë
👩🏾‍🚀	astronaute, astronaute: nuancë lëkure gjysmë e errët, grua, hapësirë, nuancë lëkure gjysmë e errët, raketë
👩🏿‍🚀	astronaute, astronaute: nuancë lëkure e errët, grua, hapësirë, nuancë lëkure e errët, raketë
👨‍🚒	burrë, makinë zjarrfikëse, zjarrfikës
👨🏻‍🚒	burrë, makinë zjarrfikëse, nuancë lëkure e çelët, zjarrfikës, zjarrfikës: nuancë lëkure e çelët
👨🏼‍🚒	burrë, makinë zjarrfikëse, nuancë lëkure gjysmë e çelët, zjarrfikës, zjarrfikës: nuancë lëkure gjysmë e çelët
👨🏽‍🚒	burrë, makinë zjarrfikëse, nuancë lëkure zeshkane, zjarrfikës, zjarrfikës: nuancë lëkure zeshkane
👨🏾‍🚒	burrë, makinë zjarrfikëse, nuancë lëkure gjysmë e errët, zjarrfikës, zjarrfikës: nuancë lëkure gjysmë e errët
👨🏿‍🚒	burrë, makinë zjarrfikëse, nuancë lëkure e errët, zjarrfikës, zjarrfikës: nuancë lëkure e errët
👩‍🚒	grua, grua zjarrëfikëse, makinë zjarrfikëse, zjarrfikëse
👩🏻‍🚒	grua, grua zjarrëfikëse, grua zjarrëfikëse: nuancë lëkure e çelët, makinë zjarrfikëse, nuancë lëkure e çelët, zjarrfikëse
👩🏼‍🚒	grua, grua zjarrëfikëse, grua zjarrëfikëse: nuancë lëkure gjysmë e çelët, makinë zjarrfikëse, nuancë lëkure gjysmë e çelët, zjarrfikëse
👩🏽‍🚒	grua, grua zjarrëfikëse, grua zjarrëfikëse: nuancë lëkure zeshkane, makinë zjarrfikëse, nuancë lëkure zeshkane, zjarrfikëse
👩🏾‍🚒	grua, grua zjarrëfikëse, grua zjarrëfikëse: nuancë lëkure gjysmë e errët, makinë zjarrfikëse, nuancë lëkure gjysmë e errët, zjarrfikëse
👩🏿‍🚒	grua, grua zjarrëfikëse, grua zjarrëfikëse: nuancë lëkure e errët, makinë zjarrfikëse, nuancë lëkure e errët, zjarrfikëse
👮	oficer, polic, polici
👮🏻	nuancë lëkure e çelët, oficer, polic, polic: nuancë lëkure e çelët, polici
👮🏼	nuancë lëkure gjysmë e çelët, oficer, polic, polic: nuancë lëkure gjysmë e çelët, polici
👮🏽	nuancë lëkure zeshkane, oficer, polic, polic: nuancë lëkure zeshkane, polici
👮🏾	nuancë lëkure gjysmë e errët, oficer, polic, polic: nuancë lëkure gjysmë e errët, polici
👮🏿	nuancë lëkure e errët, oficer, polic, polic: nuancë lëkure e errët, polici
👮‍♂	burrë, oficer, oficer policie, policë
👮🏻‍♂	burrë, nuancë lëkure e çelët, oficer, oficer policie, oficer policie: nuancë lëkure e çelët, policë
👮🏼‍♂	burrë, nuancë lëkure gjysmë e çelët, oficer, oficer policie, oficer policie: nuancë lëkure gjysmë e çelët, policë
👮🏽‍♂	burrë, nuancë lëkure zeshkane, oficer, oficer policie, oficer policie: nuancë lëkure zeshkane, policë
👮🏾‍♂	burrë, nuancë lëkure gjysmë e errët, oficer, oficer policie, oficer policie: nuancë lëkure gjysmë e errët, policë
👮🏿‍♂	burrë, nuancë lëkure e errët, oficer, oficer policie, oficer policie: nuancë lëkure e errët, policë
👮‍♀	grua, oficere, oficere policie, police
👮🏻‍♀	grua, nuancë lëkure e çelët, oficere, oficere policie, oficere policie: nuancë lëkure e çelët, police
👮🏼‍♀	grua, nuancë lëkure gjysmë e çelët, oficere, oficere policie, oficere policie: nuancë lëkure gjysmë e çelët, police
👮🏽‍♀	grua, nuancë lëkure zeshkane, oficere, oficere policie, oficere policie: nuancë lëkure zeshkane, police
👮🏾‍♀	grua, nuancë lëkure gjysmë e errët, oficere, oficere policie, oficere policie: nuancë lëkure gjysmë e errët, police
👮🏿‍♀	grua, nuancë lëkure e errët, oficere, oficere policie, oficere policie: nuancë lëkure e errët, police
🕵️	detektiv, spiun
🕵🏻	detektiv, detektiv: nuancë lëkure e çelët, nuancë lëkure e çelët, spiun
🕵🏼	detektiv, detektiv: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, spiun
🕵🏽	detektiv, detektiv: nuancë lëkure zeshkane, nuancë lëkure zeshkane, spiun
🕵🏾	detektiv, detektiv: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, spiun
🕵🏿	detektiv, detektiv: nuancë lëkure e errët, nuancë lëkure e errët, spiun
🕵‍♂	burrë, detektiv, hetues, spiun
🕵🏻‍♂	burrë, detektiv, hetues, hetues: nuancë lëkure e çelët, nuancë lëkure e çelët, spiun
🕵🏼‍♂	burrë, detektiv, hetues, hetues: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, spiun
🕵🏽‍♂	burrë, detektiv, hetues, hetues: nuancë lëkure zeshkane, nuancë lëkure zeshkane, spiun
🕵🏾‍♂	burrë, detektiv, hetues, hetues: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, spiun
🕵🏿‍♂	burrë, detektiv, hetues, hetues: nuancë lëkure e errët, nuancë lëkure e errët, spiun
🕵‍♀	detektive, grua, hetuese, spiune
🕵🏻‍♀	detektive, grua, hetuese, hetuese: nuancë lëkure e çelët, nuancë lëkure e çelët, spiune
🕵🏼‍♀	detektive, grua, hetuese, hetuese: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, spiune
🕵🏽‍♀	detektive, grua, hetuese, hetuese: nuancë lëkure zeshkane, nuancë lëkure zeshkane, spiune
🕵🏾‍♀	detektive, grua, hetuese, hetuese: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, spiune
🕵🏿‍♀	detektive, grua, hetuese, hetuese: nuancë lëkure e errët, nuancë lëkure e errët, spiune
💂	rojtar, ushtar garde
💂🏻	nuancë lëkure e çelët, rojtar, ushtar garde, ushtar garde: nuancë lëkure e çelët
💂🏼	nuancë lëkure gjysmë e çelët, rojtar, ushtar garde, ushtar garde: nuancë lëkure gjysmë e çelët
💂🏽	nuancë lëkure zeshkane, rojtar, ushtar garde, ushtar garde: nuancë lëkure zeshkane
💂🏾	nuancë lëkure gjysmë e errët, rojtar, ushtar garde, ushtar garde: nuancë lëkure gjysmë e errët
💂🏿	nuancë lëkure e errët, rojtar, ushtar garde, ushtar garde: nuancë lëkure e errët
💂‍♂	burrë, gardist, rojtar
💂🏻‍♂	burrë, gardist, gardist: nuancë lëkure e çelët, nuancë lëkure e çelët, rojtar
💂🏼‍♂	burrë, gardist, gardist: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, rojtar
💂🏽‍♂	burrë, gardist, gardist: nuancë lëkure zeshkane, nuancë lëkure zeshkane, rojtar
💂🏾‍♂	burrë, gardist, gardist: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, rojtar
💂🏿‍♂	burrë, gardist, gardist: nuancë lëkure e errët, nuancë lëkure e errët, rojtar
💂‍♀	grua, rojtare, ushtare garde
💂🏻‍♀	grua, nuancë lëkure e çelët, rojtare, ushtare garde, ushtare garde: nuancë lëkure e çelët
💂🏼‍♀	grua, nuancë lëkure gjysmë e çelët, rojtare, ushtare garde, ushtare garde: nuancë lëkure gjysmë e çelët
💂🏽‍♀	grua, nuancë lëkure zeshkane, rojtare, ushtare garde, ushtare garde: nuancë lëkure zeshkane
💂🏾‍♀	grua, nuancë lëkure gjysmë e errët, rojtare, ushtare garde, ushtare garde: nuancë lëkure gjysmë e errët
💂🏿‍♀	grua, nuancë lëkure e errët, rojtare, ushtare garde, ushtare garde: nuancë lëkure e errët
👷	kapelë, ndërtim, punëtor, punëtor ndërtimi
👷🏻	kapelë, ndërtim, nuancë lëkure e çelët, punëtor, punëtor ndërtimi, punëtor ndërtimi: nuancë lëkure e çelët
👷🏼	kapelë, ndërtim, nuancë lëkure gjysmë e çelët, punëtor, punëtor ndërtimi, punëtor ndërtimi: nuancë lëkure gjysmë e çelët
👷🏽	kapelë, ndërtim, nuancë lëkure zeshkane, punëtor, punëtor ndërtimi, punëtor ndërtimi: nuancë lëkure zeshkane
👷🏾	kapelë, ndërtim, nuancë lëkure gjysmë e errët, punëtor, punëtor ndërtimi, punëtor ndërtimi: nuancë lëkure gjysmë e errët
👷🏿	kapelë, ndërtim, nuancë lëkure e errët, punëtor, punëtor ndërtimi, punëtor ndërtimi: nuancë lëkure e errët
👷‍♂	burrë, murator, ndërtim, punëtor
👷🏻‍♂	burrë, murator, murator: nuancë lëkure e çelët, ndërtim, nuancë lëkure e çelët, punëtor
👷🏼‍♂	burrë, murator, murator: nuancë lëkure gjysmë e çelët, ndërtim, nuancë lëkure gjysmë e çelët, punëtor
👷🏽‍♂	burrë, murator, murator: nuancë lëkure zeshkane, ndërtim, nuancë lëkure zeshkane, punëtor
👷🏾‍♂	burrë, murator, murator: nuancë lëkure gjysmë e errët, ndërtim, nuancë lëkure gjysmë e errët, punëtor
👷🏿‍♂	burrë, murator, murator: nuancë lëkure e errët, ndërtim, nuancë lëkure e errët, punëtor
👷‍♀	grua, muratore, ndërtim, punëtore
👷🏻‍♀	grua, muratore, muratore: nuancë lëkure e çelët, ndërtim, nuancë lëkure e çelët, punëtore
👷🏼‍♀	grua, muratore, muratore: nuancë lëkure gjysmë e çelët, ndërtim, nuancë lëkure gjysmë e çelët, punëtore
👷🏽‍♀	grua, muratore, muratore: nuancë lëkure zeshkane, ndërtim, nuancë lëkure zeshkane, punëtore
👷🏾‍♀	grua, muratore, muratore: nuancë lëkure gjysmë e errët, ndërtim, nuancë lëkure gjysmë e errët, punëtore
👷🏿‍♀	grua, muratore, muratore: nuancë lëkure e errët, ndërtim, nuancë lëkure e errët, punëtore
🤴	princ
🤴🏻	nuancë lëkure e çelët, princ, princ: nuancë lëkure e çelët
🤴🏼	nuancë lëkure gjysmë e çelët, princ, princ: nuancë lëkure gjysmë e çelët
🤴🏽	nuancë lëkure zeshkane, princ, princ: nuancë lëkure zeshkane
🤴🏾	nuancë lëkure gjysmë e errët, princ, princ: nuancë lëkure gjysmë e errët
🤴🏿	nuancë lëkure e errët, princ, princ: nuancë lëkure e errët
👸	fantazi, princeshë, përrallë
👸🏻	fantazi, nuancë lëkure e çelët, princeshë, princeshë: nuancë lëkure e çelët, përrallë
👸🏼	fantazi, nuancë lëkure gjysmë e çelët, princeshë, princeshë: nuancë lëkure gjysmë e çelët, përrallë
👸🏽	fantazi, nuancë lëkure zeshkane, princeshë, princeshë: nuancë lëkure zeshkane, përrallë
👸🏾	fantazi, nuancë lëkure gjysmë e errët, princeshë, princeshë: nuancë lëkure gjysmë e errët, përrallë
👸🏿	fantazi, nuancë lëkure e errët, princeshë, princeshë: nuancë lëkure e errët, përrallë
👳	burrë, burrë me çallmë, çallmë
👳🏻	burrë, burrë me çallmë, burrë me çallmë: nuancë lëkure e çelët, nuancë lëkure e çelët, çallmë
👳🏼	burrë, burrë me çallmë, burrë me çallmë: nuancë lëkure gjysmë e çelët, nuancë lëkure gjysmë e çelët, çallmë
👳🏽	burrë, burrë me çallmë, burrë me çallmë: nuancë lëkure zeshkane, nuancë lëkure zeshkane, çallmë
👳🏾	burrë, burrë me çallmë, burrë me çallmë: nuancë lëkure gjysmë e errët, nuancë lëkure gjysmë e errët, çallmë
👳🏿	burrë, burrë me çallmë, burrë me çallmë: nuancë lëkure e errët, nuancë lëkure e errët, çallmë
👳‍♂	burrë, djalë me çallmë, mashkull, çallmë
👳🏻‍♂	burrë, djalë me çallmë, djalë me çallmë: nuancë lëkure e çelët, mashkull, nuancë lëkure e çelët, çallmë
👳🏼‍♂	burrë, djalë me çallmë, djalë me çallmë: nuancë lëkure gjysmë e çelët, mashkull, nuancë lëkure gjysmë e çelët, çallmë
👳🏽‍♂	burrë, djalë me çallmë, djalë me çallmë: nuancë lëkure zeshkane, mashkull, nuancë lëkure zeshkane, çallmë
👳🏾‍♂	burrë, djalë me çallmë, djalë me çallmë: nuancë lëkure gjysmë e errët, mashkull, nuancë lëkure gjysmë e errët, çallmë
👳🏿‍♂	burrë, djalë me çallmë, djalë me çallmë: nuancë lëkure e errët, mashkull, nuancë lëkure e errët, çallmë
👳‍♀	femër, grua, vajzë me çallmë, çallmë
👳🏻‍♀	femër, grua, nuancë lëkure e çelët, vajzë me çallmë, vajzë me çallmë: nuancë lëkure e çelët, çallmë
👳🏼‍♀	femër, grua, nuancë lëkure gjysmë e çelët, vajzë me çallmë, vajzë me çallmë: nuancë lëkure gjysmë e çelët, çallmë
👳🏽‍♀	femër, grua, nuancë lëkure zeshkane, vajzë me çallmë, vajzë me çallmë: nuancë lëkure zeshkane, çallmë
👳🏾‍♀	femër, grua, nuancë lëkure gjysmë e errët, vajzë me çallmë, vajzë me çallmë: nuancë lëkure gjysmë e errët, çallmë
👳🏿‍♀	femër, grua, nuancë lëkure e errët, vajzë me çallmë, vajzë me çallmë: nuancë lëkure e errët, çallmë
👲	burrë, burrë me kapelë kineze, gua pi mao, kapelë
👲🏻	burrë, burrë me kapelë kineze, burrë me kapelë kineze: nuancë lëkure e çelët, gua pi mao, kapelë, nuancë lëkure e çelët
👲🏼	burrë, burrë me kapelë kineze, burrë me kapelë kineze: nuancë lëkure gjysmë e çelët, gua pi mao, kapelë, nuancë lëkure gjysmë e çelët
👲🏽	burrë, burrë me kapelë kineze, burrë me kapelë kineze: nuancë lëkure zeshkane, gua pi mao, kapelë, nuancë lëkure zeshkane
👲🏾	burrë, burrë me kapelë kineze, burrë me kapelë kineze: nuancë lëkure gjysmë e errët, gua pi mao, kapelë, nuancë lëkure gjysmë e errët
👲🏿	burrë, burrë me kapelë kineze, burrë me kapelë kineze: nuancë lëkure e errët, gua pi mao, kapelë, nuancë lëkure e errët
🧕	grua me shami, hixhab, mbulesë, shami, tikël
🧕🏻	grua me shami, grua me shami: nuancë lëkure e çelët, hixhab, mbulesë, nuancë lëkure e çelët, shami, tikël
🧕🏼	grua me shami, grua me shami: nuancë lëkure gjysmë e çelët, hixhab, mbulesë, nuancë lëkure gjysmë e çelët, shami, tikël
🧕🏽	grua me shami, grua me shami: nuancë lëkure zeshkane, hixhab, mbulesë, nuancë lëkure zeshkane, shami, tikël
🧕🏾	grua me shami, grua me shami: nuancë lëkure gjysmë e errët, hixhab, mbulesë, nuancë lëkure gjysmë e errët, shami, tikël
🧕🏿	grua me shami, grua me shami: nuancë lëkure e errët, hixhab, mbulesë, nuancë lëkure e errët, shami, tikël
🤵	burrë, burrë me kostum, dhëndër, kostum
🤵🏻	burrë, burrë me kostum, burrë me kostum: nuancë lëkure e çelët, dhëndër, kostum, nuancë lëkure e çelët
🤵🏼	burrë, burrë me kostum, burrë me kostum: nuancë lëkure gjysmë e çelët, dhëndër, kostum, nuancë lëkure gjysmë e çelët
🤵🏽	burrë, burrë me kostum, burrë me kostum: nuancë lëkure zeshkane, dhëndër, kostum, nuancë lëkure zeshkane
🤵🏾	burrë, burrë me kostum, burrë me kostum: nuancë lëkure gjysmë e errët, dhëndër, kostum, nuancë lëkure gjysmë e errët
🤵🏿	burrë, burrë me kostum, burrë me kostum: nuancë lëkure e errët, dhëndër, kostum, nuancë lëkure e errët
👰	dasmë, nuse, nuse me vello, vello
👰🏻	dasmë, nuancë lëkure e çelët, nuse, nuse me vello, nuse me vello: nuancë lëkure e çelët, vello
👰🏼	dasmë, nuancë lëkure gjysmë e çelët, nuse, nuse me vello, nuse me vello: nuancë lëkure gjysmë e çelët, vello
👰🏽	dasmë, nuancë lëkure zeshkane, nuse, nuse me vello, nuse me vello: nuancë lëkure zeshkane, vello
👰🏾	dasmë, nuancë lëkure gjysmë e errët, nuse, nuse me vello, nuse me vello: nuancë lëkure gjysmë e errët, vello
👰🏿	dasmë, nuancë lëkure e errët, nuse, nuse me vello, nuse me vello: nuancë lëkure e errët, vello
