😀	grand sourire, large sourire, visage, visage avec large sourire
🔮	boule, boule de cristal, cristal
🪄	baguette magique, magicien, magicienne, magie, sorcier, sorcière
🧿	amulette, mauvais œil, nazar, talisman
🎲	dé, jeu
🧩	casse-tête, pièce
🪅	fête, piñata
🪆	poupée russe, poupées russes, russie
♥️	carte, couleur, cœur, cœur cartes, jeu
♣️	carte, couleur, jeu, trèfle
♟️	duper, pion, sacrifiable, échec
🃏	carte, jeu, joker
🀄️	dragon, mahjong, rouge
🎭️	art, arts du spectacle, masque, spectacle, théâtre
🎨	art, musée, palette, palette de peinture, peinture
🪡	aiguille, aiguille à coudre, broderie, coudre, couture, coutures, points
🥽	lunettes, natation, protection des yeux, soudage, soudure
🦺	veste de sécurité
👕	T-shirt, chandail, gaminet, tee-shirt, vêtements
🧦	bas, chaussettes, pieds
🥻	robe, sari, vêtement
🩲	bobettes, maillot de bain, slip, sous-vêtement, une pièce
👙	bikini, maillot de bain, vêtements
🛍️	hôtel, magasinage, sac, sacs de magasinage, shopping
🎒	sac, sac d’école, sac à dos, école
🩴	gougoune, sandales, sandales de plage, tongs, zōri
👟	chaussure, chaussure de sport, course, espadrille, sport
🥿	ballerine, chaussure plate, chaussure sans lacets, pantoufle
👠	chaussure, chaussure à talon haut, femme, talon, vêtements
👡	chaussure, femme, sandale, sandale à talon, talon, vêtements
👢	botte, botte de femme, chaussure, femme, vêtements
🎩	chapeau, haut-de-forme, vêtements
🎓️	chapeau, chapeau de diplômé, diplômé, mortier, remise de diplômes, vêtements
🧢	casquette de baseball
⛑️	casque, casque avec une croix blanche, chapeau, croix, secours, visage
💍	bague, diamant
🔇	enceinte, haut-parleur, silence, son, son coupé
🔈️	son bas, volume bas, volume faible
🔉	son moyen, volume moyen
🔊	son fort, son puissant, son élevé, volume fort, volume élevé
📢	bruyant, discours, haut-parleur, porte-voix
📯	cor de facteur, cor postal, facteur, poste
🔕	barrée, cloche, cloche barrée, silence, silencieux
🎧️	casque d’écoute, écouteur
🪗	accordéon, concertina
🪕	banjo, cordes, instrument, musique
🥁	tambour
🪘	djembé
📱	téléphone, téléphone cellulaire
📲	appel, téléphone cellulaire précédé par une flèche
📞	récepteur téléphonique, téléphone
📟️	pager, téléavertisseur
📠	télécopieur
🔋	batterie, pile
🔌	prise, prise électrique
🖲️	boule de commande
💽	disque, disque dur, optique, ordinateur
💿️	CD, disque, ordinateur
📀	DVD, blu-ray, disque, ordinateur
📽️	cinéma, film, projecteur, projecteur cinématographique, vidéo
📺️	TV, télé, téléviseur, télévision, vidéo
📸	appareil photo, appareil photo avec flash, flash
📼	cassette, vhs, vidéo
🔍	agrandir, loupe, loupe orientée à gauche, outil, rechercher
🔎	agrandir, loupe, loupe orientée à droite, outil, rechercher
💡	ampoule, idée, lumière
🔦	lampe de poche, lumière
🏮	japonais, lanterne, lanterne d’izakaya, lumière, rouge
📔	bloc-notes, carnet avec couverture décorative, couverture, livre
📓	cahier, carnet
📒	carnet de compte
📑	marque, marqueur, onglets, signet
🪙	argent, monnaie, métal, or, pièce de monnaie, trésor
💴	billet, billet en yens, yen, yens
💵	billet, billet en dollars, dollar, dollars
💶	billet, billet en euros, euro, euros
💷	billet, billet en livres, livre, livres
💳️	argent, carte, carte de crédit, crédit
💹	courbe, courbe croissante précédée du symbole du yen, croissance, graphique, monnaie, yen
✉️	courriel, courrier, enveloppe, lettre
📧	courriel, courrier, lettre
📩	courriel, enveloppe, enveloppe avec flèche, envoi, flèche
📫️	boîte aux lettres, boîte aux lettres fermée, boîte aux lettres fermée avec drapeau levé, courrier, drapeau levé
📪️	boîte aux lettres, boîte aux lettres fermée, boîte aux lettres fermée avec drapeau baissé, courrier, drapeau baissé
📬️	boîte aux lettres, boîte aux lettres ouverte, boîte aux lettres ouverte avec drapeau levé, courrier, drapeau levé
📭️	boîte aux lettres, boîte aux lettres ouverte, boîte aux lettres ouverte avec drapeau baissé, courrier, drapeau baissé
📮	boîte aux lettres, boîte postale, courrier
✒️	plume noire, stylo
🖋️	stylo, stylo-plume
🖍️	crayon de cire, crayon pastel
📆	calendrier, calendrier à effeuiller, éphéméride
📇	carte, fiche, index, rolodex
📈	graphique, graphique en hausse, hausse
📉	baisse, graphique, graphique en baisse
📊	barres, graphique, graphiques à barres
📋️	fournitures, presse-papiers
📌	fournitures, épingle
📍	fournitures, épingle à tête ronde
🖇️	fournitures, trombones accrochés
🗄️	classeur, dossier
🗑️	corbeille
🔒️	cadenas, fermé, verrouiller, verrouillé
🔓️	cadenas, déverrouiller, déverrouillé, ouvert
🔏	cadenas, cadenas fermé avec stylo, confidentialité, encre, stylo
🔐	cadenas, cadenas avec clé, clé, fermé, sûr, verrouillé
⛏️	mine, outil, pic
⚒️	marteau, marteau et pic, pic
🛠️	clé à molette, marteau, marteau et clé à molette
🪃	australie, boomerang, outil, retour, répercussion
🏹	arc, arc et flèche, flèche, sagittaire, zodiaque
🪚	scie à bois
🪛	outil, tounevis, tournevis
⚙️	engrenage, outil
🗜️	serre-joint
⚖️	balance, balance à poids, zodiaque
🔗	chaînons
🔬	microscope, outi, science
🪞	glace, miroir, réflecteur, réflexion
🛋️	canapé, divan, lampe, sofa, sofa et lampe
🚽	cabinet de toilette, siège de toilette, toilettes
🪠	force, plombier, succion, toilette, ventouse
🪤	apât, piège, piège à souris
🧻	essuie-mai, essuie-tout, papier hygiénique, papier toilette, rouleau de papier
🪣	chaudière, seau
🧼	bain, mousse, pain, savon, savonnette
🛒	chariot, panier, panier d’épicerie, shopping
🗿	moaï, statue
🏧	bancaire, banque, gab, guichet, guichet automatique bancaire
♿️	accès handicapés, symbole de fauteuil roulant
🚹️	sanitaires, toilettes, toilettes pour hommes
🚺️	sanitaires, toilettes, toilettes pour femmes
🚻	toilettes
🚼️	symbole bébé
🚾	symbole Toilettes, toilettes
🛂	contrôle, contrôle des passeports, douane, passeport
🛄	bagages, retrait des bagages, tapis à bagages
🛅	bagages, consigne à bagages
⚠️	avertissement
🚸	attention, enfants, circulation, enfant, passage d’enfants, piétons
🚫	interdit
🚭️	fumer, interdiction, interdiction de fumer, interdit, non fumeur
🚯	déchet, dépôt d’ordures interdit, interdiction, interdit, ordure
🚱	eau, eau non potable, non potable
📵	cellulaire, interdiction, interdit, mobile, portable, téléphones cellulaires interdits
🔞	18, 18 ans et plus, dix-huit, interdiction
☣️	biologique, danger
⬆️	direction, en haut, flèche, flèche pointant vers le haut, nord, point cardinal
↗️	direction, en haut à droite, flèche, flèche pointant vers le haut à droite, nord-est, point intercardinal
➡️	direction, est, flèche, flèche pointant vers la droite, point cardinal, à droite
↘️	direction, en bas à droite, flèche pointant vers le bas à droite, lèche, point intercardinal, sud-est
⬇️	direction, en bas, flèche, flèche pointant vers le bas, point cardinal, sud
↙️	direction, en bas à gauche, flèche, flèche pointant vers le bas à gauche, point intercardinal, sud-ouest
⬅️	direction, flèche, flèche pointant vers la gauche, ouest, point cardinal, à gauche
↖️	direction, en haut à gauche, flèche, flèche pointant vers le haut à gauche, nord-ouest, point intercardinal
↕️	bas haut, en bas et en haut, en haut et en bas, flèche, flèche pointant vers le haut et vers le bas, haut bas
↔️	droite gauche, flèche, flèche pointant à gauche et à droite, gauche droite, à droite et à gauche, à gauche et à droite
↩️	courbe vers la gauche, flèche, flèche courbe vers la gauche
↪️	courbe vers la droite, flèche, flèche courbe vers la droite
⤴️	courbe vers le haut, flèche, flèche courbe vers le haut
⤵️	courbe vers le bas, flèche, flèche courbe vers le bas
🔃	flèche, flèches verticales dans le sens horaire, horaire, recharger, sens des aiguilles d’une montre, vertical
🔄	antihoraire, flèche, flèches verticales dans le sens antihoraire, sens inverse des aiguilles d’une montre
🔙	back, flèche, retour, étiquette « BACK » et flèche
🔚	end, fin, flèche, étiquette « END » et flèche
🔛	en marche, flèche, on, étiquette « ON! » et flèche
🔜	bientôt, flèche, soon, étiquette « SOON » et flèche
🔝	dessus, flèche, haut, top, étiquette « TOP » et flèche
☦️	chrétien, croix, orthodoxe, réligion
☪️	croissant, islam, musulman, religion, étoile, étoile et croissant de lune
🕎	chandelier, menora, religion
🔯	6 branches, fortune, six branches, étoile, étoile à 6 branches et point au milieu
♈️	Bélier zodiaque, bélier, zodiaque
♉️	Taureau, zodiaque
♊️	Gémeaux, zodiaque
♋️	Cancer, zodiaque
♌️	Lion, zodiaque
♍️	Vierge, zodiaque
♎️	Balance, zodiaque
♏️	Scorpion, Scorpion zodiaque, zodiaque
♐️	Sagittaire, zodiaque
♑️	Capricorne, zodiaque
♒️	Verseau, zodiaque
♓️	Poissons, zodiaque
⛎	Serpentaire, zodiaque
🔀	aléatoire, bouton de lecture aléatoire, croisées, flèches
🔁	bouton de répétition, flèches, horaire, répéter, répétition, sens des aiguilles d’une montre
🔂	bouton de répétition unique, flèches, horaire, répéter une fois, répétition unique, sens des aiguilles d’une montre
▶	bouton de lecture
⏩	avance rapide, bouton d’avance rapide, double, flèches, rapide
⏭	bouton piste suivante, flèches, piste suivante, suivant, triangle
⏯	bouton lecture/pause, droite, flèche, lecture, pause, triangle
◀	bouton de retour
⏪	bouton de retour rapide, double, flèches, rapide, rembobiner, retour rapide
⏮	bouton piste précédente, flèches, piste précédente, précédent, triangle
🔼	bouton vers le haut, flèche, haut, triangle
⏫	accès rapide vers le haut, bouton d’accès rapide vers le haut, double, flèche, triangle
🔽	bas, bouton vers le bas, flèche, triangle
⏬	accès rapide vers le bas, bouton d’accès rapide vers le bas, double, flèche, triangle
⏸️	barres, bouton pause, double, pause, vertical
⏹️	bouton, carré, stop
⏺️	bouton, bouton enregistrer, cercle, enregistrement
🔅	faible, luminosité
🔆	luminosité, élevée
📶	barres de signal
📳	cellulaire, mobile, mode, mode vibration, téléphone, vibration
📴	cellulaire, mobile, téléphone, téléphone cellulaire éteint, éteint
⚧️	symbole de la communauté transgenre, symbole transgenre, transgenre
✖️	*, annuler, multiplier, non, signe de multiplication, x, ×
➕	+, addition, arithmétique, mathématiques, plus, signe d’addition
➖	-, arithmétique, mathématiques, moins, signe de soustraction, soustraction, −
➗	/, arithmétique, division, mathématiques, signe de division, ÷
‼️	double, double point d’exclamation, point d’exclamation, ponctuation
⁉️	point d’exclamation, point d’interrogation, points d’exclamation et d’interrogation, ponctuation, question
❓️	point d’interrogation, ponctuation, question
❔	point d’interrogation, point d’interrogation blanc, ponctuation, question
❕	point d’exclamation, point d’exclamation blanc, ponctuation, question
💱	argent, banque, change, devise
💲	argent, devise, dollar, symbole du dollar en gras
⚕️	symbole la médecine
♻️	recyclage, symbole de recyclage
🔰	chevron, débutant, feuille, japonais, symbole, symbole japonais du débutant
⭕️	cercle, grand, o, rouge
✔️	coche, coche noire, marque
❌	annuler, croix, multiplication, multiplier, x
〽️	début de la musique, japonais, marque, partition, symbole, symbole japonais indiquant le début de la musique
✳️	astérique, astérique à huit branches, huit branches
✴️	huit branches, étoile, étoile à huit branches
©️	copyright, symbole copyright
™️	marque de commerce, marque déposée, md
#⃣	dessus de touche, dessus de touche : #
*⃣	dessus de touche, dessus de touche : *
0⃣	dessus de touche, dessus de touche : 0
1⃣	dessus de touche, dessus de touche : 1
2⃣	dessus de touche, dessus de touche : 2
3⃣	dessus de touche, dessus de touche : 3
4⃣	dessus de touche, dessus de touche : 4
5⃣	dessus de touche, dessus de touche : 5
6⃣	dessus de touche, dessus de touche : 6
7⃣	dessus de touche, dessus de touche : 7
8⃣	dessus de touche, dessus de touche : 8
9⃣	dessus de touche, dessus de touche : 9
🔟	dessus de touche, dessus de touche : 10
🔠	ABCD, latin, lettres, majuscules, saisie
🔡	abcd, latin, lettres, minuscules, saisie
🔢	1234, chiffres, nombres, saisie, saisie de chiffres
🔣	saisie, saisie de symboles, symboles, 〒♪&%
🔤	abc, alphabet, latin, lettres, saisie
🅰️	a, groupe sanguin, groupe sanguin A
🆎	ab, groupe sanguin, groupe sanguin AB
🅱️	ab, groupe sanguin, groupe sanguin B
🆑	bouton Effacer, cl, effacer
🆓	free
ℹ️	i, informations
🆔	bouton Identifiant, id, identitfiant, identité
🆕	bouton Nouveau, new, nouveau
🆖	NG, bouton Pas bien, interdit, no go, not good, pas bon
🅾️	groupe sanguin, groupe sanguin O, o
🅿️	icône Stationnement, parking, stationnement
🆘	SOS, aide, bouton SOS, secours
🆙	icône UP!, nouveau, nouveauté, up
🆚	bouton VS, c., contre, vs
🈁	ici, japonais, katakana, symbole japonais signifiant « ici », ココ
🈂️	japonais, katakana, payant, service, symbole japonais signifiant « service » ou « service payant », サ
