😀	aodann, aodann le gàire, fiamh-ghàire, gàire
🥎	ball, ball-beusa bog, bog, bàla, miotag
🏀	ball, ball-basgaid, bàla, cearcall
🏐	ball, ball-bholaidh, bàla, geama
🏈	aimeireaganach, ball, ball-coise, ball-coise Aimeireaganach, bàla
🏉	ball, ball-coise, ball-rugbaidh, bàla, rugbaidh
🎾	ball, bàla, racaid, teanas
🥏	clàr, diosg, frisbee
🎳	ball, bobhladh, bàla, geama
🏏	ball, bata, bàla, criogaid, geama
🏑	ball, bàla, caman, geama, hocaidh, hocaidh raoin, raon
🏒	caman, deigh, geama, hocaidh, hocaidh-deigh, puck
🥍	ball, bata, bàla, caman, lacrosse, tadhal
🏓	ball, bata, bàla, geama, ping-pong, teanas-bùird
🏸	badmantan, geama, racaid, spàl-ite
🥊	dòrnaireachd, miotag, miotag dòrnaireachd
🥋	carataidh, ealainean còmhraige, judo, taekwondo, èideadh, èideadh nan ealainean còmhraige
🥅	lìon, lìon tadhail, tadhal
⛳️	bratach ann an toll, goilf, toll
⛸️	bròg-spèilidh, deigh, spèileadh
🎣	iasg, slat, slat-iasgaich
🤿	daibheadh, daoibhigeadh, mask-daoibhigidh, scuba, snorgal, snorgaladh
🎽	bann, lèine, lèine-ruith, lùth-chleasachd, ruith
🎿	sgìtheadh, sgìthean, sneachd
🛷	càrn, càrn-slaoid, slaod, sleids
🥌	clach, clach-chrolaidh, geama
🎯	amas, bullseye, geama, san teis-mheadhan, sgiathag, targaid
🪀	atharrachadh, atharraich, dèideag, luaisg, luasgadh, yo-yo
🪁	itealach, itealag, itealaich, sgait-adhair, sgiathadh, sgiathaich
🎱	8, ball, billiard, bàla, bàla a h-ochd, gèam, ochd, pool
🔮	acainn, ball, ball criostail, bàla, criostal, fantastach, faoinsgeul, fortan, inneal
🧿	droch-shùil, eòlas, eòlas-sùla, geasag, grìogag, nazar, ortha-sùla, seun
🎮️	geama, geama video, uidheam-smachd
🕹️	bioran-smachd, geama, video
🎰	geama, inneal shlotaichean, slot
🎲	dìsinn, dìsnean, geama
🧩	aisneis, co-cheangailte, faisneis, mìrean-measgaichte, pìos, tuairmse, tòimhseachan
🧸	bog, dèideag, dèideag bhog, teadaidh
♠️	cairt, dath speura, geama
♥️	cairt, dath cridhe, geama
♦️	cairt, dath daoimein, geama
♣️	cairt, dath club, geama
♟️	blath-laoghan, blath-raoghan, culaidh-mheallaidh, meall, neo-chudromach, pàn tàileisg, tàileasg
🃏	amadan, cairt, geama, saorag
🀄️	dearg, geama, leacag Mahjong le dràgon dearg, mahjong
🎴	cairt, cairtean nam flùraichean, cluich, flùr, geama, iapanach, seapanach
🎭️	aghaidh-choimheach, cleasachd, ealain-chluiche, ealan, taigh-cluich
🖼️	dealbh, dealbh le frèam, ealan, frèam, taigh-tasgaidh
🎨	dealbh, ealan, paidhleat, paileat neach-ealain, taigh-tasgaidh
🧵	fuaigh, fuaigheil, snàithlean, snàthad, snìomh, snìomhan, spàl
🧶	cearta, ceirle, ceirsle, cnocan, croisidh, figh, fighe, snàth
👓️	aodach, speuclairean, sùil
🕶️	dorcha, speuclairean, speuclairean-grèine, sùil
🥽	dìon sùla, glainne-dhìona, snàmh, sùil, tàthadh
🥼	còta deuchainn-lainn, deuchainn, dotair, ollamh, saidheans
🦺	peiteag, sàbhailteachd, èideadh sàbhailteachd, èiginn
👔	aodach, tàidh
👕	aodach, lèine, lèine-t
👖	aodach, briogais, dìnichean
🧣	amhach, stoc-amhaich
🧤	làmh, miotagan
🧥	còta, seacaid
🧦	stocainn, stocainnean
👗	aodach, dreasa
👘	aodach, kimono
🥻	aodach, dreasa, sari
🩱	deise-shnàimh, snàmh
🩲	briogais-shnàimh, deise-snàmh, fo-aodach
🩳	briogais-ghlùine, briogais-shnàimh, deise-snàmh, fo-aodach
👙	aodach, bikini, snàmh
👚	aodach, aodach boireannaich, boireannach
👛	aodach, bonn, sporan
👜	aodach, baga, baga-làimhe, sporan
👝	aodach, baga, clutch bag, pùidse
🛍️	baga, bagaichean seopadaireachd, ceannachd, seopadaireachd, taigh-òsta
🎒	baga, baga-droma, baga-droma sgoile, màla, sgoil
👞	aodach, bròg, bròg fir, duine, fireannach
👟	aodach, bròg, bròg-ruith, bròg-thrèanaidh, lùth-chleasachd
🥾	botan, botan coiseachd, campachadh, coiseachd, turas poca-droma
🥿	asair, ballet, bròg, fasair, laobhag, slipeir
👠	aodach, boireannach, bròg, bròg le sàil àrd, sàil
👡	aodach, boireannach, bròg, cuaran, cuaran boireannaich, sandal
🩰	baileat, ballet, brògan ballet, dannsa
👢	aodach, boireannach, bròg, bòtann, bòtann boireannaich
👑	aodach, bànrigh, crùn, rìgh
👒	ad, ad boireannaich, aodach, boireannach
🎩	ad, ad àrd, aodach, àrd
🎓️	ad, aodach, ceumnachadh, comharrachadh, currac, currac ceumnachaidh
🧢	ball-bheusa, bonaid bhileach, bonaid buill-bheusa
⛑️	ad, aodann, clogaid, clogaid neach-teasairginn, cobhair, crois
📿	aodach, coileir, creideamh, grìogagan, grìogagan ùrnaigh, muinge, ùrnaigh
💄	beul-dath, maise, maise-gnùis
💍	daoimean, fàinne
💎	daoimean, leug, seud
🔇	glaodhaire, glaodhaire mùchte, mùch, sàmhach, tost
🔈️	fuaim, glaodhaire a’ cur a-mach fuaim ìseal, ìseal
🔉	fuaim, glaodhaire a’ cur a-mach fuaim mheadhanach, meadhanach
🔊	fuaim, glaodhaire a’ cur a-mach fuaim àrd, àrd
📢	fuaim, glaodhaire, pa, àrd
📣	brosnachadh, meaga-fòn
📯	còrn, còrn a’ phuist, post
🔔	clag
🔕	clag, clag le loidhne troimhe, diùltadh, mùch, sàmhach, toirmisgte, tost, àicheadh
🎼	ceòl, iuchair-ghleus, sgàla, sgòr
🎵	ceòl, pong, puing
🎶	ceòl, pong, pongan, pongan ciùil, puing
🎙️	ceòl, mic, micreofon, micreofon stiùideo, stiùideo, stiùidio
🎚️	ceòl, leibheil, sleamhnachan, sleamhnachan àirde, àirde
🎛️	ceòl, putan, putanan-smachd, smachd
🎤	karaoke, mic, micreofon
🎧️	earbud, headphone
📻️	rèidio, video
🎷	ceòl, inneal-ciùil, ionnsramaid, sacsafon
🎸	ceòl, giotàr, inneal-ciùil, ionnsramaid
🎹	ceòl, clàrsach mòr, inneal-ciùil, ionnsramaid, keyboard, meur-chlàr, meur-chlàr ciùil, piàna
🎺	ceòl, inneal-ciùil, ionnsramaid, trombaid
🎻	ceòl, fìdheall, inneal-ciùil, ionnsramaid
🪕	bainsio, ceòl, teud, teudan
🥁	bioran, ceòl, druma
📱	fòn, fòn-làimhe, mobile
📲	cuir fòn, faigh, faighinn, fòn, fòn-làimhe, fòn-làimhe le saighead, gairm, mobile, saighead
☎️	fòn
📞	fòn, glacadair-fòn
📟️	pèidsear
📠	facs, inneal facs
🔋	bataraidh
🔌	dealan, dealanach, pluga, pluga dealain
💻️	coimpiutair, laptop, pc, pearsanta
🖥️	coimpiutair, coimpiutair deasg, deasg, desktop
🖨️	clò-bhualadair, clò-bhualadh, coimpiutair, prionntair
⌨️	coimpiutair, meur-chlàr
🖱️	coimpiutair, luchag
🖲️	coimpiutair, trackball
💽	coimpiutair, diosg, diosga coimpiutair, lèirsinneach, meanbh-dhiosg, minidisk, optaigeach
💾	bog, coimpiutair, diosg, diosg bog, floppy
💿️	cd, coimpiutair, diosg, diosg optaigeach, lèirsinneach, optaigeach
📀	DVD, blu-ray, coimpiutair, diosg, dvd, lèirsinneach, optaigeach
🧮	abacas, cunntas, àireamhachadh, àireamhaich
🎥	camara, camara-film, film, taigh-dhealbh
🎞️	film, frèam, frèamaichean film, taigh-dhealbh
📽️	film, proiseactar, taigh-dhealbh, tilgeir, video
🎬️	bòrd-braig, film
📺️	tbh, telebhisean, tv, video
📷️	camara, video
📸	boillsgeadh, camara, camara le solas-boillsgidh, solas-boillsgidh, video
📹️	camara, camara-video, video
📼	cèiseag-video, teip, vhs, video
🔍	acainn, glainne, glainne-mheudachaidh ag aomadh dhan taobh chlì, inneal, lorg, meudachadh
🔎	acainn, glainne, glainne-mheudachaidh ag aomadh dhan taobh dheas, inneal, lorg, meudachadh
🕯️	coinneal, solas
💡	beachd, beachd-smuain, bolgan, bolgan solais, dealan, dealanach, dealbh-èibhinn, solas
🔦	dealanach, inneal, lòchran, solas, toirds, toirds dealain
🏮	bàr, dearg, lanntair, lanntair-pàipeir dearg, solas
🪔	diya, lampa, lampa-eòlain, ola
📔	còmhdachadh, leabhar, leabhar-nòtaichean, leabhar-nòtaichean le còmhdachadh sgeadaichte, sgeadaichte
📕	dùinte, leabhar, leabhar dùinte
📖	fosgailte, leabhar, leabhar fosgailte
📗	leabhar, leabhar uaine, uaine
📘	gorm, leabhar, leabhar gorm
📙	leabhar, leabhar orains, orainds, orains
📚️	leabhar, leabhraichean
📓	leabhar, leabhar-nòtaichean
📒	leabhar, leabhar-cunntais, leabhar-nòtaichean
📃	duilleag, duilleag le lùbadh, lùbadh, sgrìobhainn
📜	pàipear, sgrola
📄	duilleag, duilleag le h-aghaidh os a cionn, sgrìobhainn
📰	naidheachd, naidheachdan, pàipear, pàipear-naidheachd
🗞	naidheachd, naidheachdan, pàipear, pàipear-naidheachd truiste, roiligeadh, truiste
📑	comharra, comharra-leabhair, comharraich, taba, tabaichean-leabhair
🔖	comharra, comharra-leabhair, comharraich
🏷️	bileag, leubail
💰️	airgead, baga, dolar, mogan, mogan airgid, poca
💴	airgead, airgeadra, banca, not, not Yen, nòta, nòta-airgid, nòta-banca, yen
💵	airgead, airgeadra, banca, dolar, not, not dolair, nòta, nòta-airgid, nòta-banca
💶	airgead, airgeadra, banca, eòro, not, not Eòro, nòta, nòta-airgid, nòta-banca
💷	airgead, airgeadra, banca, not, not Punnd, nòta, nòta-airgid, nòta-banca, punnd
💸	airgead, airgead le sgiathan, banca, dolar, not, nòta, nòta-airgid, nòta-banca, sgiathan
💳️	airgead, banca, cairt, cairt-chreideis, creideas
🧾	cuidhteas, cunntas, cunntasachd, dearbh, dearbhadh, dearbhaich, fianais, leabhar-chunntas
💹	airgead, airgeadra, banca, cairt, cairt a’ dol suas le Yen, dìreadh, fàs, graf, margadh, margaid, suas, treand, yen, èirich
💱	airgead, airgeadra, banca, iomlaid, iomlaid airgid
💲	airgead, airgeadra, dolar, samhla dolair trom
✉️	cèis-litreach, litir, post-d
📧	litir, post, post-d
📨	a-steach, cèis, cèis a-steach, faighinn, litir, post, post-d
📩	a-mach, cuir, cur, cèis, cèis le saighead, litir, post, post-d, saighead, sìos
📤️	a-mach, air a chur, bogsa, cuir, cur, litir, post, treidhe, treidhe a-mach
📥️	a-steach, bogsa, faighinn, litir, post, treidhe, treidhe a-steach
📦️	bogsa, pacaid
📫️	bogsa-puist, bogsa-puist dùinte le bratach gu h-àrd, dùinte, post
📪️	bogsa-puist, bogsa-puist dùinte le bratach gu h-ìosal, dùinte, post, shìos, sìos
📬️	bogsa-puist, bogsa-puist fosgailte le bratach gu h-àrd, fosgailte, post
📭️	bogsa-puist, bogsa-puist fosgailte le bratach gu h-ìosal, fosgailte, post, shìos, sìos
📮	bogsa-puist, post
🗳️	baileat, bhòtadh, bogsa, bogsa taghaidh le baileat, taghadh
✏️	peansail
✒️	gob, gob dubh, peann
🖋️	peann
🖊️	bàla, ceann-bàla, peann, peann-bàla
🖌️	bruis-pheant, dealbh, dealbhachd, dealbhadaireachd, peantadh, peantaireachd
🖍️	crèidhean
📝	cuimhneachan, peansail
💼	màileid, màileid-oifise
📁	faidhle, pasgan, pasgan faidhle
📂	faidhle, fosgailte, pasgan, pasgan fhaidhlichean fosgailte
🗂️	cairt, clàr-amais, roinneadair, roinneadairean clàr-amais chairtean
📅	ceann-latha, ceann-là, mìosachan
📆	mìosachan, mìosachan le duilleagan a thig dheth
🗒️	cuachag, nòta, pada, pada-nòtaichean le cuachag
🗓️	cuachag, mìosachan, mìosachan le cuachag, pada
📇	cairt, clàr-amais, clàr-amais chairtean, rolodex
📈	cairt, cairt a’ dol suas, fàs, graf, suas, treand
📉	cairt, cairt a’ dol sìos, crìonadh, graf, sìos, treand
📊	bàr, cairt, cairt-bhàraichean, graf
📋️	bòrd-chliopaichean, stòr-bhòrd
📌	prìne, tacaid, tacaid-bhrùthaidh
📍	prìne, tacaid, tacaid-bhrùthaidh, tacaid-bhrùthaidh chruinn
📎	clip-phàipeir
🖇️	ceangal, cliopaichean-pàipeir ceangailte, clip-phàipeir
📏	dìreach, rùilear, rùilear dìreach
📐	rùilear, rùilear triantanach, seata, triantanach
✂️	acainn, bearradh, siosar
🗃️	bogsa, bogsa fhaidhlichean, cairt, faidhle
🗄️	caibineat, caibineat fhaidhlichean, faidhle, faidhleadh, preas
🗑️	bogsa-sgudail, sgudal
🔒️	dùinte, glaiste
🔓️	fosgail, fosgailte, glas, neo-ghlais, neo-ghlaiste
🔏	glais, glaiste le peann, glas, gob, inc, peann, prìobhaideachd
🔐	dùinte, glais, glaiste le iuchair, glas, iuchair, tèarainte
🔑	facal-faire, glais, glas, iuchair
🗝️	glais, glas, iuchair, iuchair seann-nòsach, oidheam, sean, seann
🔨	acainn, inneal, òrd
🪓	bris, briseadh, fiodh, maide, sgoilt, sgoltadh, tuagh
⛏️	acainn, mèinnearachd, piocaid, tochladh
⚒️	acainn, inneal, piocaid, òrd, òrd is piocaid
🛠️	inneal, nupair, spanair, toinnear, òrd, òrd is toinnear
🗡️	arm, biodag, sgian
⚔️	arm, claidheamhan, claidheamhan tarsainn a chèile, tarsainn
🔫	acainn, arm, daga, gunna, gunna-làimhe, inneal
🏹	acainn, arm, bogha, bogha agus saighead, boghadair, boghadaireachd, grian-chriosach, inneal, sagittarius, saighdear, saighead
🛡️	arm, armachd, sgiath
🔧	inneal, nupair, spanair, toinnear
🔩	acainn, bolta, cnò, cnò ’s bolta, inneal
⚙️	acainn, gèar, inneal
🗜️	clabhd, dùmhladh, dùmhlaich, glamradh, gramaiche, inneal
⚖️	acainn, britheamh, cothrom, cuideam, grian-chriosach, inneal, libra, meidh, meidh co-chothromach
🦯	batachan, dall, doille, so-ruigsinneachd
🔗	bun-dùirn, ceangal, ceangal-dùirn, lùb
⛓️	sèine, sèineachan
🧰	acainn, bogsa, bogsa-innealan, inneal, meacanaig
🧲	clach-iùil, crudha-eich, magnaiteach, tarraing
⚗️	acainn, ceimigeachd, inneal
🧪	ceimigeachd, ceimigear, cungaidhear, deuchainn, deuchainn-lann, saidheans, tiùb-deuchainne
🧫	bacerium, baictear, bith-eòlaiche, bith-eòlas, deuchainn, deuchainn-lann, lobhag, soitheach Petri
🧬	beatha, bith-eòlaiche, bith-eòlas, dna, eòlas-gintinneachd, gine, gintinneachd, gnè-fhàs, mean-fhàs, tarmachadh-gnè, èabhlaid
🔬	acainn, glainne, inneal, meudachadh, micreosgop, saidheans
🔭	acainn, glainne, glainne-amhairc, inneal, meudachadh, prosbaig, saidheans, teileasgop
📡	iadhaire, iadhaire-saideil, saideal, soitheach
💉	acainn, bochd, dotair, inneal, leigheas, snàthad, stealladh, steallair, tinn
🩸	boinne, boinne fala, fuil, fuil mhìosail, fuil-mìos, leigheas, tabhartas fala
💊	bochd, dotair, leigheas, pile, tinn
🩹	bann-araid, cuarag, cuaran
🩺	cridhe, dotair, leigheas, lighiche, steatasgop, steiteasgop
🚪	doras
🛏️	cadal, leabaidh, taigh-òsta
🛋️	lampa, langasaid, langasaid ’s lampa, taigh-òsta
🪑	cathair, suidhe, suidheachan, sèithear
🚽	taigh-beag
🚿	bùrn, frasair, uisge
🛁	amar, ballan-ionnlaid, ionnlad, ionnlaid
🪒	bearradh, beàrr, ealtainn, geur
🧴	bana-bhuidseach, botal lòisein, buidseach, glanadh, sguabadh
🧷	badan, prìne-dùbailte, puncair, punk
🧹	bana-bhuidseach, buidseach, glanadh, sguab, sguabadh
🧺	basgaid, croitearachd, cuim-cnuic, tuathanachas, tuathanasachd, àiteach, àiteachas
🧻	pàipear-tòin, rola pàipeir, tubhailt pàipeir
🧼	glan, glanadh, gàd, nighe, siabann
🧽	cìobail, glan, glanadh, nighe, spong, sùghadh
🧯	inneal-smàlaidh, smàladh, teine
🛒	cairt, cairt seopadaireachd, ceannach, ceannachd, ceannaich, seopadaireachd, troilidh
🚬	smocadh, toit, toitean
⚰️	bàs, caochladh, ciste-laighe, eug, siubhal
⚱️	adhlacadh, bàs, caochladh, eug, luaithre, poit-tasgaidh, siubhal, tìodhlacadh
🗿	aodann, moai, moyai, mo‘ai, mo’ai, ìomhaigh
🏧	airgead, airgead-làimhe, atm, banca, fèin-obrachail, inneal, neach-cunntaidh, sanas ATM
🚮	biona, biona-sgudail, samhla “Sgudal dhan bhiona”, sgudal
🚰	so-òlta, uisge, uisge so-òlta, òl
♿️	inntrigeadh, samhla sèitheir-chuibhle
🚹️	duine, fear, fireannach, taigh-beag, taigh-beag nam fireannach, wc
🚺️	boireannach, taigh-beag, taigh-beag nam boireannach, tè, wc
🚻	sanas taighe-bhig, taigh-beag, wc
🚼️	badan, leanabh, naoidhean, samhla leanabhain
🚾	clòsaid, clòsaid-uisge, taigh-beag, uisge, wc
🛂	cead-siubhail, pas, sgrùdadh, sgrùdadh nam pas
🛃	cusbainn
🛄	baga, bagaist, faighinn, ionad-tagraidh, ionad-tagraidh bagaist, tagradh
🛅	bagaist, bagaist air fhàgail, preas, trealaich
⚠️	rabhadh
🚸	clann, clann a’ dol thairis, coiseachd, coisiche, tarsainn, thairis, trafaig
⛔️	diùltadh, gun inntrigeadh, inntrigeadh, toirmisgte, trafaig, àicheadh
🚫	diùltadh, inntrigeadh, toirmisgte, àicheadh
🚳	baidhseagal, diùltadh, rothair, rothaireachd toirmisgte, toirmisgte, àicheadh
🚭️	diùltadh, smocadh, smocadh toirmisgte, toirmisgte, toit, àicheadh
🚯	diùltadh, na tilg sgudal, sgudal, tilgeil, toirmisgte, àicheadh
🚱	do-òlta, na òl, uisge, uisge do-òlta
🚷	coiseachd, coiseachd toirmisgte, coisiche, diùltadh, toirmisgte, àicheadh
📵	diùltadh, fòn, fòn-làimhe, fònaichean-làimhe toirmisgte, toirmisgte, àicheadh
🔞	18, aois, cuingeachadh, cuingeachadh aoise, daoine os cionn 18 a-mhàin, diùltadh, mion-aoiseach, toirmisgte, àicheadh
☢️	beò-rèididheachd, sanas
☣️	cunnart bith-eòlach, sanas
⬆️	combaist, comhair, saighead, saighead gu tuath, tuath, àirde
↗️	combaist, comhair, ear-thuath, saighead, saighead gun ear-thuath, àirde
➡️	saighead gun ear, saighead gun ear-dheas
↘️	combaist, comhair, ear-dheas, saighead, saighead gun ear-dheas, àirde
⬇️	combaist, comhair, deas, saighead, saighead gu deas, àirde
↙️	combaist, comhair, iar-dheas, saighead, saighead gun iar-dheas, àirde
⬅️	combaist, comhair, iar, saighead, saighead gun iar, àirde
↖️	combaist, comhair, iar-thuath, saighead, saighead gun iar-thuath, àirde
↕️	saighead, saighead suas is sìos
↔️	saighead, saighead chlì is dheas
↩️	saighead, saighead dheas a’ lùbadh dhan taobh chlì
↪️	saighead, saighead chlì a’ lùbadh dhan taobh deas
⤴️	saighead, saighead dheas a’ lùbadh suas
⤵️	saighead, saighead dheas a’ lùbadh sìos, sìos
🔃	ath-luchdadh, ath-luchdaich, deiseil, saighdean inghearach a’ dol deiseil, saighead
🔄	putan saighdean a’ dol tuathail, saighead, tuathail
🔙	air ais, saighead, saighead “BACK”
🔚	deireadh, saighead, saighead “END”
🔛	air, comharra, saighead, saighead “ON”
🔜	a dh’aithghearr, saighead, saighead “SOON”
🔝	barr, ceann, mullach, saighead, saighead “TOP”, suas
🛐	adhradh, creideamh, àite-adhraidh
⚛️	atam, eas-creideach, eas-creidmheach, neo-dhiadhaire, samhla ataim
🕉️	creideamh, hindu, om
✡️	creideamh, daibhidh, iùdhach, reul, reul Dhaibhidh
☸️	budach, creideamh, cuibhle, cuibhle dharma, dharma
☯️	Ying Yang, creideamh, tao, taothach, yang, yin
✝️	creideamh, crois, crois Laideann, crìostaidh
☦️	creideamh, crois, crois nan Ortodogsach, crìostaidh
☪️	corran is rionnag, creideamh, ioslam, muslamach
☮️	menorah, samhla sìthe
🕎	coinnlear, coinnlear meurach, creideamh, menorah
🔯	fortan, reul, rionnag, rionnag shia-rinneach dhotagach
♈️	An Reithe, aries, grian-chrios, grian-chriosach, reithe
♉️	An Tarbh, damh, grian-chrios, grian-chriosach, tarbh, taurus
♊️	Na Leth-aonan, gemini, grian-chrios, grian-chriosach, leth-aon, leth-aonan
♋️	Am Partan, cancer, grian-chrios, grian-chriosach, partan
♌️	An Leòmhann, grian-chrios, grian-chriosach, leo, leòmhann
♍️	A’ Mhaighdeann, crian-chriosach, grian-chrios, maighdeann, virgo
♎️	A’ Mheidh, britheamh, cothrom, cuideam, grian-chrios, grian-chriosach, libra, meidh
♏️	An Sgairp, grian-chrios, grian-chriosach, scorpio, scorpius, sgairp
♐️	An Saighdear, boghadair, grian-chrios, grian-chriosach, sagittarius, saighdear
♑️	An Gobhar, capricorn, gobhar, grian-chrios, grian-chriosach
♒️	Am Fear-giùlain Uisge, aquarius, giùlan, grian-chrios, grian-chriosach, uisge
♓️	Na h-Èisg, grian-chrios, grian-chriosach, iasg, pisces, èisg
⛎	An Giùlanair-nathrach, giùlanair, grian-chrios, grian-chriosach, nathair, ophiuchus
🔀	putan a chuireas tracaichean air thuaiream, saighead, tarsainn
🔁	ath-chluich, atharrais, cluich a-rithist, deiseil, putan na h-ath-chluich, saighead
🔂	aon turas, deiseil, putan na h-ath-chluich shingilte, saighead
▶	cluich, deas, putan “Cluich”, saighead, triantan
⏩	air adhart, dùbailte, luath, putan “Toinn air adhart”, saighead
⏭	air adhart, ath-shealladh, ath-thraca, putan “An ath-thraca”, saighead, sealladh, traca, triantan
⏯	cluich, deas, putan “Cluich no cuir na stad”, saighead, stad, triantan
◀	clì, comhair, deireadh air thoiseach, putan “Deireadh air thoiseach”, saighead, triantan
⏪	air ais, dùbailte, luath, putan “Air ais gu luath”, saighead
⏮	air ais, putan “An traca roimhe”, roimhe, saighead, sealladh, traca, triantan
🔼	dearg, putan, putan suas, saighead
⏫	dùbailte, putan “Suas gu luath”, saighead
🔽	putan, putan sìos, saighead, sìos dearg
