😀	bahagia, gembira, muka, senang, wajah, wajah gembira
🧻	gulungan kertas, tisu toilet
🧼	batang, busa, mandi, membersihkan, sabun, wadah sabun
🧽	berpori, membersihkan, menyerap, spons
🧯	alat pemadam api ringan, api, padam, pemadam
🛒	belanja, troli, troli belanja
🚬	merokok, rokok
⚰️	kematian, peti mati
⚱️	abu, guci, guci abu, kematian, penguburan
🗿	moai, moyai, patung, wajah
🏧	atm, bank, otomatis, tanda ATM, teller
🚮	keranjang sampah, sampah, tanda membuang sampah
🚰	air, air dapat diminum, dapat diminum, minum
♿️	akses, simbol kursi roda
🚹️	kamar kecil, pria, toilet, toilet pria, wc
🚺️	kamar kecil, toilet, toilet wanita, wanita, wc
🚻	WC, kamar kecil, toilet
🚼️	bayi, ganti, simbol bayi
🚾	air, kamar kecil, kloset, kloset air, toilet, wc
🛂	kontrol, kontrol paspor, paspor
🛃	bea cukai
🛄	bagasi, pengambilan, pengambilan bagasi
🛅	bagasi, barang tertinggal, koper, koper tertinggal, loker
⚠️	peringatan
🚸	anak, anak-anak menyeberang, lalu lintas, menyeberang, trotoar
⛔️	dilarang, dilarang masuk, lalu lintas, masuk, terlarang, tidak
🚫	dilarang, masuk, terlarang, tidak
🚳	dilarang, dilarang bersepeda, kendaraan, sepeda, terlarang, tidak
🚭️	dilarang, dilarang merokok, merokok, terlarang, tidak
🚯	dilarang, dilarang membuang sampah sembarangan, sampah, terlarang, tidak
🚱	air, air tidak dapat diminum
🚷	dilarang, pejalan kaki, pejalan kaki dilarang masuk, terlarang, tidak
📵	dilarang menggunakan ponsel, mobile, seluler, telepon, terlarang, tidak
🔞	18, batasan usia, delapan belas, di bawah 18 tahun dilarang, di bawah umur, dilarang
☢️	radioaktif, tanda
☣️	biohazard, tanda
⬆️	arah, kardinal, panah, tanda panah atas, utara
↗️	arah, interkardinal, panah, tanda panah kanan atas, timur laut
➡️	arah, kardinal, panah, tanda panah kanan, timur
↘️	arah, interkardinal, panah, tanda panah kanan bawah, tenggara
⬇️	arah, bawah, kardinal, panah, selatan, tanda panah bawah
↙️	arah, barat daya, interkardinal, panah, tanda panah kiri bawah
⬅️	arah, barat, kardinal, panah, tanda panah kiri
↖️	arah, barat laut, interkardinal, panah, tanda panah kiri atas
↕️	panah, tanda panah atas bawah
↔️	panah, tanda panah kiri kanan
↩️	panah, tanda panah kanan melengkung ke kiri
↪️	panah, tanda panah kanan melengkung ke kanan
⤴️	panah, tanda panah kanan melengkung ke atas
⤵️	bawah, panah, tanda panah kanan melengkung ke bawah
🔃	muat ulang, panah, searah jarum jam, tanda panah searah jarum jam
🔄	berlawan arah matahari, berlawanan jarum jam, kebalikan arah jarum jam, panah, tanda panah berlawanan arah jarum jam
🔙	kembali, panah, tanda panah BACK
🔚	berakhir, panah, tanda panah END
🔛	aktif, panah, tanda, tanda panah ON!
🔜	panah, segera, tanda panah SOON
🔝	ke atas, panah, tanda panah TOP
🛐	agama, pemujaan, tempat ibadah
⚛️	ateis, atom, simbol atom
🕉️	Hindu, agama, om
✡️	Daud, Yahudi, agama, bintang, bintang Daud
☸️	agama, budha, dharma, roda, roda dharma
☯️	agama, tao, taoisme, yang, yin, yin yang
✝️	agama, kristen, salib, salib latin
☦️	agama, kristen, salib, salib ortodoks
☪️	agama, bintang dan bulan, islam, muslim
☮️	damai, simbol damai
🕎	agama, candelabra, menorah, tempat lilin
🔯	bintang, bintang sudut enam bertitik, ramalan
♈️	Aries, aries, domba, zodiak
♉️	Taurus, banteng, taurus, zodiak
♊️	Gemini, gemini, kembar, zodiak
♋️	Cancer, cancer, kepiting, zodiak
♌️	Leo, leo, singa, zodiak
♍️	Virgo, zodiak
♎️	Libra, adil, libra, seimbang, timbangan, zodiak
♏️	Scorpio, kalajengking, scorpio, zodiak
♐️	Sagitarius, pemanah, sagitarius, zodiak
♑️	Capricorn, capricorn, kambing, zodiak
♒️	Aquarius, air, aquarius, pembawa, zodiak
♓️	Pisces, ikan, pisces, zodiak
⛎	Ophiuchus, ophiuchus, pembawa, ular, zodiak
🔀	bersilangan, panah, tombol acak lagu
🔁	panah, searah jarum jam, tombol ulangi, ulangi
🔂	panah, searah jarum jam, sekali, tombol ulangi satu lagu
▶	kanan, panah, putar, segitiga, tombol putar
⏩	cepat, dobel, maju, panah, tombol maju cepat
⏭	adegan selanjutnya, lagu berikutnya, panah, segitiga, tombol lagu berikutnya
⏯	jeda, kanan, panah, putar, segitiga, tombol putar atau jeda
◀	balik, kiri, panah, segitiga, tombol mundur
⏪	dobel, panah, putar balik, tombol mundur cepat
⏮	adegan sebelumnya, lagu sebelumnya, panah, segitiga, tombol lagu terakhir
🔼	merah, panah, tombol, tombol naik
⏫	dobel, panah, tombol naik cepat
🔽	bawah, merah, panah, tombol, tombol turun
⏬	bawah, dobel, panah, tombol turun cepat
⏸️	batang, dobel, jeda, tombol jeda, vertikal
⏹️	berhenti, kotak, tombol berhenti
⏺️	lingkaran, rekam, tombol rekam
⏏️	keluarkan, tombol keluarkan
🎦	film, kamera
🔅	kecerahan, redup, rendah, tombol redupkan
🔆	cerah, kecerahan, tombol cerahkan
📶	antena, batang, batang antena, ponsel, seluler, sinyal, telepon
📳	getar, mode, mode getar, ponsel, seluler, telepon
📴	mati, ponsel, ponsel nonaktif, seluler, telepon
♀️	perempuan, simbol wanita
♂️	laki-laki, simbol pria
⚕️	aesculapius, kedokteran, simbol kedokteran, tongkat
♾️	selamanya, tak terbatas, tak terhingga, universal
♻️	daur ulang, simbol daur ulang
⚜	fleur-de-lis, tanda
🔱	alat, emblem, emblem trisula, jangkar, kapal, trisula
📛	lencana, lencana nama, nama
🔰	Jepang, daun, pemula, simbol jepang untuk pemula, tanda pangkat
⭕️	lingkaran, lingkaran besar tebal, o
✅	centang, tanda, tanda centang putih tebal
☑️	centang, kotak, kotak bercentang
✔️	centang, tanda, tanda centang tebal
✖️	batal, kali, perkalian, tanda perkalian tebal, x
❌	batal, kali, perkalian, tanda, tanda silang, x
❎	kotak, tanda, tombol tanda silang
➕	matematika, tambah, tanda penjumlahan tebal
➖	kurang, matematika, tanda pengurangan tebal
➗	matematika, pembagian, tanda pembagian tebal
➰	gelombang, putaran, untaian bergelombang
➿	dobel, gelombang, putaran, untaian bergelombang ganda
〽️	bagian, tanda, tanda alternasi bagian
✳️	bintang berujung lancip delapan, tanda bintang
✴️	bintang, bintang berujung delapan
❇️	*, kilauan
‼️	bangbang, tanda, tanda baca, tanda seru, tanda seru ganda
⁉️	pertanyaan, tanda, tanda baca, tanda seru, tanda seru dan tanya
❓️	pertanyaan, tanda, tanda baca, tanda tanya
❔	garis luar, pertanyaan, tanda, tanda baca, tanda tanya putih
❕	garis luar, tanda, tanda baca, tanda seru, tanda seru putih
❗️	tanda, tanda baca, tanda seru
〰️	garis bergelombang, gelombang, tanda baca, tanda pisah
©️	hak cipta
®️	terdaftar
™️	merek dagang, tanda, tanda merek, tm
#⃣	keycap, keycap: #
*⃣	keycap, keycap: *
0⃣	keycap, keycap: 0
1⃣	keycap, keycap: 1
2⃣	keycap, keycap: 2
3⃣	keycap, keycap: 3
4⃣	keycap, keycap: 4
5⃣	keycap, keycap: 5
6⃣	keycap, keycap: 6
7⃣	keycap, keycap: 7
8⃣	keycap, keycap: 8
9⃣	keycap, keycap: 9
🔟	keycap, keycap: 10
🔠	ABCD, huruf, huruf kapital, latin, masukan, masukan huruf kapital latin
🔡	abcd, huruf, huruf kecil, latin, masukan, masukan huruf kecil latin
🔢	1234, angka, masukan, masukan angka
🔣	masukan, masukan simbol, 〒♪&%
🔤	abc, alfabet, huruf, latin, masukan, masukan huruf latin
🅰️	a, golongan darah, tombol A (golongan darah), tombol a (golongan darah)
🆎	ab, golongan darah, tombol AB (golongan darah), tombol ab (golongan darah)
🅱️	b, golongan darah, tombol B (golongan darah), tombol b (golongan darah)
🆑	cl, tombol CL, tombol cl
🆒	cool, tombol COOL
🆓	bebas, free dalam kotak, tombol FREE
ℹ️	i, informasi
🆔	id, identitas, tombol ID, tombol id
Ⓜ️	huruf M dalam lingkaran, huruf m dalam lingkaran, lingkaran, m
🆕	baru, tombol NEW
🆖	ng, tombol NG, tombol ng
🅾️	golongan darah, o, tombol O (golongan darah), tombol o (golongan darah)
🆗	oke, tombol OK
🅿️	parkir, tombol P, tombol p
🆘	bantuan, sos, tombol SOS, tombol sos
🆙	ke atas, tanda, tombol UP!, tombol up!
🆚	tombol VS, tombol vs, versus, vs
🈁	"di sini", Jepang, katakana, tombol Jepang "di sini", ココ
🈂️	"biaya layanan", Jepang, katakana, tombol Jepang "biaya layanan", サ
🈷	"jumlah bulanan", Jepang, ideograf, tombol Jepang "jumlah bulanan", 月
🈶	"tidak gratis", Jepang, ideograf, tombol Jepang "tidak gratis", 有
🈯	"sudah dipesan", Jepang, ideograf, tombol Jepang "sudah dipesan", 指
🉐	jepang, karakter keunggulan dalam lingkaran
🈹	"diskon", Jepang, ideograf, tombol Jepang "diskon", 割
🈚	"gratis", Jepang, ideograf, tombol Jepang "gratis", 無
🈲	"dilarang", Jepang, ideograf, tombol Jepang "dilarang", 禁
🉑	"dapat diterima", Jepang, ideograf, tombol Jepang "dapat diterima, tombol Jepang "dapat diterima", 可
🈸	china, cina, karakter terapkan dalam kotak, tombol Jepang "lamaran kerja"
🈴	"nilai kelulusan", Jepang, ideograf, tombol Jepang "nilai kelulusan", 合
🈳	"ada lowongan", Jepang, ideograf, tombol Jepang "ada lowongan", 空
㊗️	"selamat", Jepang, ideograf, tombol Jepang "selamat", 祝
㊙️	"rahasia", Jepang, ideograf, tombol Jepang "rahasia", 秘
🈺	"siap berbisnis", Jepang, ideograf, tombol Jepang "siap berbisnis", 営
🈵	"tidak ada lowongan", Jepang, ideograf, tombol Jepang "tidak ada lowongan", 満
🔴	geometri, lingkaran, lingkaran merah, merah
🟠	lingkaran, lingkaran oranye, oranye
🟡	kuning, lingkaran, lingkaran kuning
🟢	hijau, lingkaran, lingkaran hijau
🔵	biru, geometri, lingkaran, lingkaran biru
🟣	lingkaran, lingkaran ungu, ungu
🟤	cokelat, lingkaran, lingkaran cokelat
⚫️	geometri, lingkaran, lingkaran hitam
⚪️	geometri, lingkaran, lingkaran putih
🟥	merah, persegi, persegi merah
🟧	oranye, persegi, persegi oranye
🟨	kuning, persegi, persegi kuning
🟩	hijau, persegi, persegi hijau
🟦	biru, persegi, persegi biru
🟪	persegi, persegi ungu, ungu
🟫	cokelat, persegi, persegi cokelat
⬛️	geometri, persegi, persegi besar hitam
⬜️	geometri, persegi, persegi besar putih
◼️	geometri, persegi, persegi medium hitam
◻️	geometri, persegi, persegi medium putih
◾️	geometri, persegi, persegi kecil medium hitam
◽️	geometri, persegi, persegi kecil medium putih
▪️	geometri, persegi, persegi kecil hitam
▫️	geometri, persegi, persegi kecil putih
🔶	geometri, oranye, wajik, wajik oranye besar
🔷	biru, geometri, wajik, wajik biru besar
🔸	geometri, oranye, wajik, wajik oranye kecil
🔹	biru, geometri, wajik, wajik biru kecil
🔺	geometri, merah, segitiga merah mengarah ke atas
🔻	geometri, merah, segitiga merah mengarah ke bawah, turun
💠	di dalam, geometri, komik, wajik, wajik bertitik
🔘	geometri, radio, tombol, tombol radio
🔳	garis luar, geometri, persegi, tombol, tombol persegi putih
🔲	geometri, persegi, tombol, tombol persegi hitam
🏁	balapan, bendera kotak-kotak, kotak-kotak, petak-petak
🚩	bendera segitiga, tiang
🎌	Jepang, bendera menyilang, menyilang, perayaan, silang
🏴	bendera hitam, berkibar
🏳️	bendera putih, berkibar
🏳‍🌈	bendera pelangi, pelangi
🏴‍☠	Jolly Roger, bajak, bajak laut, bendera bajak laut, harta karun
🇦🇨	bendera, bendera: Pulau Ascension
🇦🇩	bendera, bendera: Andorra
🇦🇪	bendera, bendera: Uni Emirat Arab
🇦🇫	bendera, bendera: Afganistan
🇦🇬	bendera, bendera: Antigua dan Barbuda
🇦🇮	bendera, bendera: Anguilla
🇦🇱	bendera, bendera: Albania
🇦🇲	bendera, bendera: Armenia
🇦🇴	bendera, bendera: Angola
🇦🇶	bendera, bendera: Antartika
🇦🇷	bendera, bendera: Argentina
🇦🇸	bendera, bendera: Samoa Amerika
🇦🇹	bendera, bendera: Austria
🇦🇺	bendera, bendera: Australia
🇦🇼	bendera, bendera: Aruba
🇦🇽	bendera, bendera: Kepulauan Aland
🇦🇿	bendera, bendera: Azerbaijan
🇧🇦	bendera, bendera: Bosnia dan Herzegovina
🇧🇧	bendera, bendera: Barbados
🇧🇩	bendera, bendera: Bangladesh
🇧🇪	bendera, bendera: Belgia
🇧🇫	bendera, bendera: Burkina Faso
🇧🇬	bendera, bendera: Bulgaria
🇧🇭	bendera, bendera: Bahrain
🇧🇮	bendera, bendera: Burundi
🇧🇯	bendera, bendera: Benin
🇧🇱	bendera, bendera: Saint Barthélemy
🇧🇲	bendera, bendera: Bermuda
🇧🇳	bendera, bendera: Brunei
🇧🇴	bendera, bendera: Bolivia
🇧🇶	bendera, bendera: Belanda Karibia
🇧🇷	bendera, bendera: Brasil
🇧🇸	bendera, bendera: Bahama
🇧🇹	bendera, bendera: Bhutan
🇧🇻	bendera, bendera: Pulau Bouvet
🇧🇼	bendera, bendera: Botswana
🇧🇾	bendera, bendera: Belarus
🇧🇿	bendera, bendera: Belize
🇨🇦	bendera, bendera: Kanada
🇨🇨	bendera, bendera: Kepulauan Cocos (Keeling)
🇨🇩	bendera, bendera: Kongo - Kinshasa
🇨🇫	bendera, bendera: Republik Afrika Tengah
🇨🇬	bendera, bendera: Kongo - Brazzaville
🇨🇭	bendera, bendera: Swiss
🇨🇮	bendera, bendera: Pantai Gading
🇨🇰	bendera, bendera: Kepulauan Cook
🇨🇱	bendera, bendera: Cile
🇨🇲	bendera, bendera: Kamerun
🇨🇳	bendera, bendera: Tiongkok
🇨🇴	bendera, bendera: Kolombia
🇨🇵	bendera, bendera: Pulau Clipperton
🇨🇷	bendera, bendera: Kosta Rika
🇨🇺	bendera, bendera: Kuba
🇨🇻	bendera, bendera: Tanjung Verde
🇨🇼	bendera, bendera: Curaçao
🇨🇽	bendera, bendera: Pulau Christmas
🇨🇾	bendera, bendera: Siprus
🇨🇿	bendera, bendera: Ceko
🇩🇪	bendera, bendera: Jerman
🇩🇬	bendera, bendera: Diego Garcia
🇩🇯	bendera, bendera: Jibuti
🇩🇰	bendera, bendera: Denmark
🇩🇲	bendera, bendera: Dominika
🇩🇴	bendera, bendera: Republik Dominika
🇩🇿	bendera, bendera: Aljazair
🇪🇦	bendera, bendera: Ceuta dan Melilla
🇪🇨	bendera, bendera: Ekuador
🇪🇪	bendera, bendera: Estonia
🇪🇬	bendera, bendera: Mesir
🇪🇭	bendera, bendera: Sahara Barat
🇪🇷	bendera, bendera: Eritrea
🇪🇸	bendera, bendera: Spanyol
🇪🇹	bendera, bendera: Etiopia
🇪🇺	bendera, bendera: Uni Eropa
🇫🇮	bendera, bendera: Finlandia
🇫🇯	bendera, bendera: Fiji
🇫🇰	bendera, bendera: Kepulauan Malvinas
🇫🇲	bendera, bendera: Mikronesia
🇫🇴	bendera, bendera: Kepulauan Faroe
🇫🇷	bendera, bendera: Prancis
🇬🇦	bendera, bendera: Gabon
🇬🇧	bendera, bendera: Inggris Raya
🇬🇩	bendera, bendera: Grenada
🇬🇪	bendera, bendera: Georgia
🇬🇫	bendera, bendera: Guyana Prancis
🇬🇬	bendera, bendera: Guernsey
🇬🇭	bendera, bendera: Ghana
🇬🇮	bendera, bendera: Gibraltar
🇬🇱	bendera, bendera: Grinlandia
🇬🇲	bendera, bendera: Gambia
🇬🇳	bendera, bendera: Guinea
🇬🇵	bendera, bendera: Guadeloupe
🇬🇶	bendera, bendera: Guinea Ekuatorial
🇬🇷	bendera, bendera: Yunani
🇬🇸	bendera, bendera: Georgia Selatan & Kep. Sandwich Selatan
🇬🇹	bendera, bendera: Guatemala
🇬🇺	bendera, bendera: Guam
🇬🇼	bendera, bendera: Guinea-Bissau
🇬🇾	bendera, bendera: Guyana
🇭🇰	bendera, bendera: Hong Kong SAR Tiongkok
🇭🇲	bendera, bendera: Pulau Heard dan Kepulauan McDonald
🇭🇳	bendera, bendera: Honduras
🇭🇷	bendera, bendera: Kroasia
🇭🇹	bendera, bendera: Haiti
🇭🇺	bendera, bendera: Hungaria
🇮🇨	bendera, bendera: Kepulauan Canary
🇮🇩	bendera, bendera: Indonesia
🇮🇪	bendera, bendera: Irlandia
🇮🇱	bendera, bendera: Israel
🇮🇲	bendera, bendera: Pulau Man
🇮🇳	bendera, bendera: India
🇮🇴	bendera, bendera: Wilayah Inggris di Samudra Hindia
🇮🇶	bendera, bendera: Irak
🇮🇷	bendera, bendera: Iran
🇮🇸	bendera, bendera: Islandia
🇮🇹	bendera, bendera: Italia
🇯🇪	bendera, bendera: Jersey
🇯🇲	bendera, bendera: Jamaika
🇯🇴	bendera, bendera: Yordania
🇯🇵	bendera, bendera: Jepang
🇰🇪	bendera, bendera: Kenya
🇰🇬	bendera, bendera: Kirgistan
🇰🇭	bendera, bendera: Kamboja
🇰🇮	bendera, bendera: Kiribati
🇰🇲	bendera, bendera: Komoro
🇰🇳	bendera, bendera: Saint Kitts dan Nevis
🇰🇵	bendera, bendera: Korea Utara
🇰🇷	bendera, bendera: Korea Selatan
🇰🇼	bendera, bendera: Kuwait
🇰🇾	bendera, bendera: Kepulauan Cayman
🇰🇿	bendera, bendera: Kazakstan
🇱🇦	bendera, bendera: Laos
🇱🇧	bendera, bendera: Lebanon
🇱🇨	bendera, bendera: Saint Lucia
🇱🇮	bendera, bendera: Liechtenstein
🇱🇰	bendera, bendera: Sri Lanka
🇱🇷	bendera, bendera: Liberia
🇱🇸	bendera, bendera: Lesotho
🇱🇹	bendera, bendera: Lituania
🇱🇺	bendera, bendera: Luksemburg
🇱🇻	bendera, bendera: Latvia
🇱🇾	bendera, bendera: Libia
🇲🇦	bendera, bendera: Maroko
🇲🇨	bendera, bendera: Monako
🇲🇩	bendera, bendera: Moldova
🇲🇪	bendera, bendera: Montenegro
🇲🇫	bendera, bendera: Saint Martin
🇲🇬	bendera, bendera: Madagaskar
🇲🇭	bendera, bendera: Kepulauan Marshall
🇲🇰	bendera, bendera: Makedonia Utara
🇲🇱	bendera, bendera: Mali
🇲🇲	bendera, bendera: Myanmar (Burma)
🇲🇳	bendera, bendera: Mongolia
🇲🇴	bendera, bendera: Makau SAR Tiongkok
🇲🇵	bendera, bendera: Kepulauan Mariana Utara
🇲🇶	bendera, bendera: Martinik
🇲🇷	bendera, bendera: Mauritania
🇲🇸	bendera, bendera: Montserrat
🇲🇹	bendera, bendera: Malta
🇲🇺	bendera, bendera: Mauritius
🇲🇻	bendera, bendera: Maladewa
🇲🇼	bendera, bendera: Malawi
🇲🇽	bendera, bendera: Meksiko
🇲🇾	bendera, bendera: Malaysia
🇲🇿	bendera, bendera: Mozambik
🇳🇦	bendera, bendera: Namibia
🇳🇨	bendera, bendera: Kaledonia Baru
🇳🇪	bendera, bendera: Niger
🇳🇫	bendera, bendera: Kepulauan Norfolk
🇳🇬	bendera, bendera: Nigeria
🇳🇮	bendera, bendera: Nikaragua
🇳🇱	bendera, bendera: Belanda
🇳🇴	bendera, bendera: Norwegia
🇳🇵	bendera, bendera: Nepal
🇳🇷	bendera, bendera: Nauru
🇳🇺	bendera, bendera: Niue
🇳🇿	bendera, bendera: Selandia Baru
🇴🇲	bendera, bendera: Oman
🇵🇦	bendera, bendera: Panama
🇵🇪	bendera, bendera: Peru
🇵🇫	bendera, bendera: Polinesia Prancis
🇵🇬	bendera, bendera: Papua Nugini
🇵🇭	bendera, bendera: Filipina
🇵🇰	bendera, bendera: Pakistan
🇵🇱	bendera, bendera: Polandia
🇵🇲	bendera, bendera: Saint Pierre dan Miquelon
🇵🇳	bendera, bendera: Kepulauan Pitcairn
🇵🇷	bendera, bendera: Puerto Riko
🇵🇸	bendera, bendera: Wilayah Palestina
🇵🇹	bendera, bendera: Portugal
🇵🇼	bendera, bendera: Palau
🇵🇾	bendera, bendera: Paraguay
🇶🇦	bendera, bendera: Qatar
🇷🇪	bendera, bendera: Réunion
🇷🇴	bendera, bendera: Rumania
🇷🇸	bendera, bendera: Serbia
🇷🇺	bendera, bendera: Rusia
🇷🇼	bendera, bendera: Rwanda
🇸🇦	bendera, bendera: Arab Saudi
🇸🇧	bendera, bendera: Kepulauan Solomon
🇸🇨	bendera, bendera: Seychelles
🇸🇩	bendera, bendera: Sudan
🇸🇪	bendera, bendera: Swedia
🇸🇬	bendera, bendera: Singapura
🇸🇭	bendera, bendera: Saint Helena
🇸🇮	bendera, bendera: Slovenia
🇸🇯	bendera, bendera: Kepulauan Svalbard dan Jan Mayen
🇸🇰	bendera, bendera: Slovakia
🇸🇱	bendera, bendera: Sierra Leone
