😀	gáire, meangadh, straoiseog ghealgháireach
👨🏽‍🔧	ceardaí, fear, leictreoir, meicneoir, meicneoir fireann, meicneoir fireann: ton cnis meánach, pluiméir, ton cnis meánach
👨🏾‍🔧	ceardaí, fear, leictreoir, meicneoir, meicneoir fireann, meicneoir fireann: ton cnis meándorcha, pluiméir, ton cnis meándorcha
👨🏿‍🔧	ceardaí, fear, leictreoir, meicneoir, meicneoir fireann, meicneoir fireann: ton cnis dorcha, pluiméir, ton cnis dorcha
👩‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, pluiméir
👩🏻‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, meicneoir baineann: ton cnis geal, pluiméir, ton cnis geal
👩🏼‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, meicneoir baineann: ton cnis mheánach-gheal, pluiméir, ton cnis mheánach-gheal
👩🏽‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, meicneoir baineann: ton cnis meánach, pluiméir, ton cnis meánach
👩🏾‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, meicneoir baineann: ton cnis meándorcha, pluiméir, ton cnis meándorcha
👩🏿‍🔧	bean, ceardaí, leictreoir, meicneoir, meicneoir baineann, meicneoir baineann: ton cnis dorcha, pluiméir, ton cnis dorcha
🧑‍🏭	oibrí monarchan
🧑🏻‍🏭	oibrí monarchan, oibrí monarchan: ton cnis geal, ton cnis geal
🧑🏼‍🏭	oibrí monarchan, oibrí monarchan: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🏭	oibrí monarchan, oibrí monarchan: ton cnis meánach, ton cnis meánach
🧑🏾‍🏭	oibrí monarchan, oibrí monarchan: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🏭	oibrí monarchan, oibrí monarchan: ton cnis dorcha, ton cnis dorcha
👨‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, tionsclaíoch
👨🏻‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, oibrí monarchan fireann: ton cnis geal, tionsclaíoch, ton cnis geal
👨🏼‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, oibrí monarchan fireann: ton cnis mheánach-gheal, tionsclaíoch, ton cnis mheánach-gheal
👨🏽‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, oibrí monarchan fireann: ton cnis meánach, tionsclaíoch, ton cnis meánach
👨🏾‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, oibrí monarchan fireann: ton cnis meándorcha, tionsclaíoch, ton cnis meándorcha
👨🏿‍🏭	cóimeáil, fear, monarcha, oibrí, oibrí monarchan fireann, oibrí monarchan fireann: ton cnis dorcha, tionsclaíoch, ton cnis dorcha
👩‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, tionsclaíoch
👩🏻‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, oibrí monarchan baineann: ton cnis geal, tionsclaíoch, ton cnis geal
👩🏼‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, oibrí monarchan baineann: ton cnis mheánach-gheal, tionsclaíoch, ton cnis mheánach-gheal
👩🏽‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, oibrí monarchan baineann: ton cnis meánach, tionsclaíoch, ton cnis meánach
👩🏾‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, oibrí monarchan baineann: ton cnis meándorcha, tionsclaíoch, ton cnis meándorcha
👩🏿‍🏭	bean, cóimeáil, monarcha, oibrí, oibrí monarchan baineann, oibrí monarchan baineann: ton cnis dorcha, tionsclaíoch, ton cnis dorcha
🧑‍💼	oibrí oifige
🧑🏻‍💼	oibrí oifige, oibrí oifige: ton cnis geal, ton cnis geal
🧑🏼‍💼	oibrí oifige, oibrí oifige: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍💼	oibrí oifige, oibrí oifige: ton cnis meánach, ton cnis meánach
🧑🏾‍💼	oibrí oifige, oibrí oifige: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍💼	oibrí oifige, oibrí oifige: ton cnis dorcha, ton cnis dorcha
👨‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann
👨🏻‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann, oibrí oifige fireann: ton cnis geal, ton cnis geal
👨🏼‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann, oibrí oifige fireann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👨🏽‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann, oibrí oifige fireann: ton cnis meánach, ton cnis meánach
👨🏾‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann, oibrí oifige fireann: ton cnis meándorcha, ton cnis meándorcha
👨🏿‍💼	ailtire, bainisteoir, bóna bán, fear, gnó, oibrí oifige fireann, oibrí oifige fireann: ton cnis dorcha, ton cnis dorcha
👩‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann
👩🏻‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann, oibrí oifige baineann: ton cnis geal, ton cnis geal
👩🏼‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann, oibrí oifige baineann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👩🏽‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann, oibrí oifige baineann: ton cnis meánach, ton cnis meánach
👩🏾‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann, oibrí oifige baineann: ton cnis meándorcha, ton cnis meándorcha
👩🏿‍💼	ailtire, bainisteoir, bean, bóna bán, gnó, oibrí oifige baineann, oibrí oifige baineann: ton cnis dorcha, ton cnis dorcha
🧑‍🔬	eolaí
🧑🏻‍🔬	eolaí, eolaí: ton cnis geal, ton cnis geal
🧑🏼‍🔬	eolaí, eolaí: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🔬	eolaí, eolaí: ton cnis meánach, ton cnis meánach
🧑🏾‍🔬	eolaí, eolaí: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🔬	eolaí, eolaí: ton cnis dorcha, ton cnis dorcha
👨‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, fear, fiscieoir, innealtoir
👨🏻‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, eolaí fireann: ton cnis geal, fear, fiscieoir, innealtoir, ton cnis geal
👨🏼‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, eolaí fireann: ton cnis mheánach-gheal, fear, fiscieoir, innealtoir, ton cnis mheánach-gheal
👨🏽‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, eolaí fireann: ton cnis meánach, fear, fiscieoir, innealtoir, ton cnis meánach
👨🏾‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, eolaí fireann: ton cnis meándorcha, fear, fiscieoir, innealtoir, ton cnis meándorcha
👨🏿‍🔬	bitheolaí, ceimiceoir, eolaí, eolaí fireann, eolaí fireann: ton cnis dorcha, fear, fiscieoir, innealtoir, ton cnis dorcha
👩‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, fisiceoir, innealtóir
👩🏻‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, eolaí baineann: ton cnis geal, fisiceoir, innealtóir, ton cnis geal
👩🏼‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, eolaí baineann: ton cnis mheánach-gheal, fisiceoir, innealtóir, ton cnis mheánach-gheal
👩🏽‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, eolaí baineann: ton cnis meánach, fisiceoir, innealtóir, ton cnis meánach
👩🏾‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, eolaí baineann: ton cnis meándorcha, fisiceoir, innealtóir, ton cnis meándorcha
👩🏿‍🔬	bean, bitheolaí, ceimiceoir, eolaí, eolaí baineann, eolaí baineann: ton cnis dorcha, fisiceoir, innealtóir, ton cnis dorcha
🧑‍💻	teicneolaí
🧑🏻‍💻	teicneolaí, teicneolaí: ton cnis geal, ton cnis geal
🧑🏼‍💻	teicneolaí, teicneolaí: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍💻	teicneolaí, teicneolaí: ton cnis meánach, ton cnis meánach
🧑🏾‍💻	teicneolaí, teicneolaí: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍💻	teicneolaí, teicneolaí: ton cnis dorcha, ton cnis dorcha
👨‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann
👨🏻‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann, teicneolaí fireann: ton cnis geal, ton cnis geal
👨🏼‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann, teicneolaí fireann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👨🏽‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann, teicneolaí fireann: ton cnis meánach, ton cnis meánach
👨🏾‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann, teicneolaí fireann: ton cnis meándorcha, ton cnis meándorcha
👨🏿‍💻	bogearraí, cruthaitheoir, códóir, fear, forbróir, teicneolaí, teicneolaí fireann, teicneolaí fireann: ton cnis dorcha, ton cnis dorcha
👩‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann
👩🏻‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann, teicneolaí baineann: ton cnis geal, ton cnis geal
👩🏼‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann, teicneolaí baineann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👩🏽‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann, teicneolaí baineann: ton cnis meánach, ton cnis meánach
👩🏾‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann, teicneolaí baineann: ton cnis meándorcha, ton cnis meándorcha
👩🏿‍💻	aireagóir, bean, bogearraí, códóir, forbróir, teicneolaí, teicneolaí baineann, teicneolaí baineann: ton cnis dorcha, ton cnis dorcha
🧑‍🎤	amhránaí
🧑🏻‍🎤	amhránaí, amhránaí: ton cnis geal, ton cnis geal
🧑🏼‍🎤	amhránaí, amhránaí: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🎤	amhránaí, amhránaí: ton cnis meánach, ton cnis meánach
🧑🏾‍🎤	amhránaí, amhránaí: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🎤	amhránaí, amhránaí: ton cnis dorcha, ton cnis dorcha
👨‍🎤	aisteoir, amhránaí, amhránaí fireann, fear, roc, siamóir
👨🏻‍🎤	aisteoir, amhránaí, amhránaí fireann, amhránaí fireann: ton cnis geal, fear, roc, siamóir, ton cnis geal
👨🏼‍🎤	aisteoir, amhránaí, amhránaí fireann, amhránaí fireann: ton cnis mheánach-gheal, fear, roc, siamóir, ton cnis mheánach-gheal
👨🏽‍🎤	aisteoir, amhránaí, amhránaí fireann, amhránaí fireann: ton cnis meánach, fear, roc, siamóir, ton cnis meánach
👨🏾‍🎤	aisteoir, amhránaí, amhránaí fireann, amhránaí fireann: ton cnis meándorcha, fear, roc, siamóir, ton cnis meándorcha
👨🏿‍🎤	aisteoir, amhránaí, amhránaí fireann, amhránaí fireann: ton cnis dorcha, fear, roc, siamóir, ton cnis dorcha
👩‍🎤	aisteoir, amhránaí, amhránaí baineann, baineann, bean, raic, réalta, siamsóir
👩🏻‍🎤	aisteoir, amhránaí, amhránaí baineann: ton cnis geal, baineann, bean, raic, réalta, siamsóir, ton cnis geal
👩🏼‍🎤	aisteoir, amhránaí, amhránaí baineann: ton cnis mheánach-gheal, baineann, bean, raic, réalta, siamsóir, ton cnis mheánach-gheal
👩🏽‍🎤	aisteoir, amhránaí, amhránaí baineann: ton cnis meánach, baineann, bean, raic, réalta, siamsóir, ton cnis meánach
👩🏾‍🎤	aisteoir, amhránaí, amhránaí baineann: ton cnis meándorcha, baineann, bean, raic, réalta, siamsóir, ton cnis meándorcha
👩🏿‍🎤	aisteoir, amhránaí, amhránaí baineann: ton cnis dorcha, baineann, bean, raic, réalta, siamsóir, ton cnis dorcha
🧑‍🎨	ealaíontóir
🧑🏻‍🎨	ealaíontóir, ealaíontóir: ton cnis geal, ton cnis geal
🧑🏼‍🎨	ealaíontóir, ealaíontóir: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🎨	ealaíontóir, ealaíontóir: ton cnis meánach, ton cnis meánach
🧑🏾‍🎨	ealaíontóir, ealaíontóir: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🎨	ealaíontóir, ealaíontóir: ton cnis dorcha, ton cnis dorcha
👨‍🎨	ealaíontóir, ealaíontóir fearann, fear, fearann, pailéad
👨🏻‍🎨	ealaíontóir, ealaíontóir fearann: ton cnis geal, fear, fearann, pailéad, ton cnis geal
👨🏼‍🎨	ealaíontóir, ealaíontóir fearann: ton cnis mheánach-gheal, fear, fearann, pailéad, ton cnis mheánach-gheal
👨🏽‍🎨	ealaíontóir, ealaíontóir fearann: ton cnis meánach, fear, fearann, pailéad, ton cnis meánach
👨🏾‍🎨	ealaíontóir, ealaíontóir fearann: ton cnis meándorcha, fear, fearann, pailéad, ton cnis meándorcha
👨🏿‍🎨	ealaíontóir, ealaíontóir fearann: ton cnis dorcha, fear, fearann, pailéad, ton cnis dorcha
👩‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann, pailéad
👩🏻‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann: ton cnis geal, pailéad, ton cnis geal
👩🏼‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann: ton cnis mheánach-gheal, pailéad, ton cnis mheánach-gheal
👩🏽‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann: ton cnis meánach, pailéad, ton cnis meánach
👩🏾‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann: ton cnis meándorcha, pailéad, ton cnis meándorcha
👩🏿‍🎨	baineann, bean, ealaíontóir, ealaíontóir baineann: ton cnis dorcha, pailéad, ton cnis dorcha
🧑‍✈	píolóta
🧑🏻‍✈	píolóta, píolóta: ton cnis geal, ton cnis geal
🧑🏼‍✈	píolóta, píolóta: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍✈	píolóta, píolóta: ton cnis meánach, ton cnis meánach
🧑🏾‍✈	píolóta, píolóta: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍✈	píolóta, píolóta: ton cnis dorcha, ton cnis dorcha
👨‍✈	eitleán, fear, fearann, píolóta, píolóta fireann
👨🏻‍✈	eitleán, fear, fearann, píolóta, píolóta fireann, píolóta fireann: ton cnis geal, ton cnis geal
👨🏼‍✈	eitleán, fear, fearann, píolóta, píolóta fireann, píolóta fireann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👨🏽‍✈	eitleán, fear, fearann, píolóta, píolóta fireann, píolóta fireann: ton cnis meánach, ton cnis meánach
👨🏾‍✈	eitleán, fear, fearann, píolóta, píolóta fireann, píolóta fireann: ton cnis meándorcha, ton cnis meándorcha
👨🏿‍✈	eitleán, fear, fearann, píolóta, píolóta fireann, píolóta fireann: ton cnis dorcha, ton cnis dorcha
👩‍✈	baineann, bean, eitleán, píolóta, píolóta baineann
👩🏻‍✈	baineann, bean, eitleán, píolóta, píolóta baineann: ton cnis geal, ton cnis geal
👩🏼‍✈	baineann, bean, eitleán, píolóta, píolóta baineann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👩🏽‍✈	baineann, bean, eitleán, píolóta, píolóta baineann: ton cnis meánach, ton cnis meánach
👩🏾‍✈	baineann, bean, eitleán, píolóta, píolóta baineann: ton cnis meándorcha, ton cnis meándorcha
👩🏿‍✈	baineann, bean, eitleán, píolóta, píolóta baineann: ton cnis dorcha, ton cnis dorcha
🧑‍🚀	spásaire
🧑🏻‍🚀	spásaire, spásaire: ton cnis geal, ton cnis geal
🧑🏼‍🚀	spásaire, spásaire: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🚀	spásaire, spásaire: ton cnis meánach, ton cnis meánach
🧑🏾‍🚀	spásaire, spásaire: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🚀	spásaire, spásaire: ton cnis dorcha, ton cnis dorcha
👨‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann
👨🏻‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann, spásaire fireann: ton cnis geal, ton cnis geal
👨🏼‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann, spásaire fireann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👨🏽‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann, spásaire fireann: ton cnis meánach, ton cnis meánach
👨🏾‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann, spásaire fireann: ton cnis meándorcha, ton cnis meándorcha
👨🏿‍🚀	fear, fearann, roicéad, spáis, spásaire, spásaire fireann, spásaire fireann: ton cnis dorcha, ton cnis dorcha
👩‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann
👩🏻‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann, spásaire baineann: ton cnis geal, ton cnis geal
👩🏼‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann, spásaire baineann: ton cnis mheánach-gheal, ton cnis mheánach-gheal
👩🏽‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann, spásaire baineann: ton cnis meánach, ton cnis meánach
👩🏾‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann, spásaire baineann: ton cnis meándorcha, ton cnis meándorcha
👩🏿‍🚀	bean, fearann, roicéad, spáis, spásaire, spásaire baineann, spásaire baineann: ton cnis dorcha, ton cnis dorcha
🧑‍🚒	comhraiceoir tine
🧑🏻‍🚒	comhraiceoir tine, comhraiceoir tine: ton cnis geal, ton cnis geal
🧑🏼‍🚒	comhraiceoir tine, comhraiceoir tine: ton cnis mheánach-gheal, ton cnis mheánach-gheal
🧑🏽‍🚒	comhraiceoir tine, comhraiceoir tine: ton cnis meánach, ton cnis meánach
🧑🏾‍🚒	comhraiceoir tine, comhraiceoir tine: ton cnis meándorcha, ton cnis meándorcha
🧑🏿‍🚒	comhraiceoir tine, comhraiceoir tine: ton cnis dorcha, ton cnis dorcha
👨‍🚒	fear, fear múchta dóiteán, fearann, inneall dóiteáin, múchta dóiteán
👨🏻‍🚒	fear, fear múchta dóiteán, fear múchta dóiteán: ton cnis geal, fearann, inneall dóiteáin, múchta dóiteán, ton cnis geal
👨🏼‍🚒	fear, fear múchta dóiteán, fear múchta dóiteán: ton cnis mheánach-gheal, fearann, inneall dóiteáin, múchta dóiteán, ton cnis mheánach-gheal
👨🏽‍🚒	fear, fear múchta dóiteán, fear múchta dóiteán: ton cnis meánach, fearann, inneall dóiteáin, múchta dóiteán, ton cnis meánach
👨🏾‍🚒	fear, fear múchta dóiteán, fear múchta dóiteán: ton cnis meándorcha, fearann, inneall dóiteáin, múchta dóiteán, ton cnis meándorcha
👨🏿‍🚒	fear, fear múchta dóiteán, fear múchta dóiteán: ton cnis dorcha, fearann, inneall dóiteáin, múchta dóiteán, ton cnis dorcha
👩‍🚒	baineann, bean, bean mhúchta dóiteán, inneall dóiteáin, múchta dóiteán
👩🏻‍🚒	baineann, bean, bean mhúchta dóiteán, bean mhúchta dóiteán: ton cnis geal, inneall dóiteáin, múchta dóiteán, ton cnis geal
👩🏼‍🚒	baineann, bean, bean mhúchta dóiteán, bean mhúchta dóiteán: ton cnis mheánach-gheal, inneall dóiteáin, múchta dóiteán, ton cnis mheánach-gheal
